Name,FIPS, 1-0-1, 1-1-1, 1-2-1, 1-3-1, 2-0-1, 2-1-1, 2-2-1, 2-3-1, 2-0-2, 2-1-2, 2-2-2, 2-3-2,Median Wage,Highschool Diploma,% High School Diploma Only,% Some College or Associates,% Bachelo's Degree or higher,% Civilian Labor Force,Employed,% Unemployed,% Total Crimes
Estill,21065,25.84,54.62,68.64,87.54,42.66,51.52,58.8,61.36,21.34,30.12,38.3,43.94,17.15882353,0.17418626,0.326908141,0.142483937,0.07039469,0.379298171,0.361152298,0.018145873,12.70917179
Etowah,1055,92.12,178.08,213.92,266.77,149.52,179.97,205.17,215.53,74.76,98.7,120.05,133.98,21.10147059,0.107573765,0.22881782,0.236107351,0.123893035,0.410514714,0.396631734,0.013882981,33.45063614
Eureka,32011,12.79,29.56,38.89,51.74,21.78,25.71,29.26,32.14,10.89,16.19,21.3,26.08,35.06911765,0.0393531,0.34393531,0.278706199,0.06361186,0.601078167,0.587061995,0.014016173,64.69002695
Evangeline,22039,27.16,57.72,70.58,88.42,44.7,55.8,63.1,66.14,22.34,31.66,39.08,44.38,17.22843137,0.163863988,0.280525502,0.152581144,0.078608964,0.371499227,0.350386399,0.021112828,29.67542504
Evans,13109,13.23,26.25,31.74,39.52,21.78,26.23,29.87,31.2,10.89,14.53,17.77,19.85,20.30637255,0.159272322,0.259884908,0.14432894,0.10543902,0.459068127,0.4432894,0.015778727,27.84481158
Fairbanks North Star,2090,29.58,62.16,78.46,104.72,46.98,56.82,63.92,72.58,23.48,33.9,42.94,52.78,36.31176471,0.03560713,0.146286132,0.261826355,0.202833098,0.475772307,0.453431603,0.022340704,39.93518373
Fairfax,51059,119.52,235.02,300.99,395.34,170.58,201.48,223.08,245.76,85.26,125.82,161.76,198.18,62.69509804,0.05099934,0.086767121,0.122944357,0.417420884,0.555535947,0.543295758,0.012240189,81.31728083
Fairfax City,51600,39.84,78.34,100.33,131.78,56.86,67.16,74.36,81.92,28.42,41.94,53.92,66.06,52.17156863,0.039965212,0.089745714,0.13203015,0.405947155,0.54932494,0.537977305,0.011347635,35.61666529
Fairfield,9001,369.6,771.96,960.75,1254.75,583.59,699.72,776.37,854.07,291.69,416.01,526.89,632.52,47.53235294,0.067050059,0.144322392,0.138407531,0.322114978,0.502201231,0.484570496,0.017630734,32.05493102
Fairfield,39045,159.66,345.3,442.92,579.36,265.38,315,358.14,381.36,131.46,189.18,244.02,290.82,70.3745098,0.048256681,0.223456938,0.203686108,0.090438016,0.496636694,0.47794187,0.018694823,23.34493239
Fairfield,45039,29.92,59.96,70.9,88.1,49.64,60.1,67.48,71.82,24.82,32.82,39.3,44.22,20.83137255,0.106835975,0.32041245,0.217777353,0.131372923,0.452167271,0.432690472,0.0194768,57.76207753
Fall River,46047,12.28,26.34,32.48,41.88,21.22,25.32,28.77,31.09,10.61,14.49,18.04,21.03,24.49264706,0.041875807,0.261723792,0.285673311,0.157177685,0.427219274,0.41072709,0.016492184,31.55026531
Fallon,30025,27.8,58.72,74.46,96.62,46.58,54.92,62.64,67.66,23.28,32.44,41.26,48.76,32.18186275,0.035093473,0.245326337,0.249262053,0.12430305,0.558871761,0.548704493,0.010167268,19.67858314
Falls,48145,54.94,111.98,136.28,173.04,89.08,108,121.6,130.46,44.54,61.22,75.22,86.86,40.67058824,0.166136256,0.276638378,0.187234795,0.044760726,0.382013201,0.369519095,0.012494107,35.95002357
Falls Church City,51610,19.92,39.57,50.96,67.09,28.43,33.58,37.18,40.96,14.21,21.17,27.36,33.63,67.57303922,0.007299768,0.047482603,0.091895211,0.506890435,0.585823441,0.574089235,0.011734207,6.822213126
Fannin,13111,27.86,53.42,64.4,82.14,45.16,53.36,60.66,65.5,22.58,29.52,36,41.24,23.51960784,0.103637584,0.258935977,0.242150164,0.168332083,0.45392788,0.438366444,0.015561436,25.67241992
Fannin,48147,24.96,52.18,64.18,82.26,41.12,50.36,57.14,61.44,20.56,28.7,35.62,41.3,27.51127451,0.098984914,0.239779037,0.223487185,0.118445404,0.486484213,0.473136672,0.013347541,38.41624138
Faribault,27043,66.8,138.3,169.65,219.55,113.65,134.85,153.65,163,56.85,76.3,94.6,110.25,26.56519608,0.05222326,0.26736585,0.257380935,0.131527907,0.504058616,0.483657783,0.020400833,15.80346239
Faulk,46049,12.36,26.46,32.61,41.07,20.94,25.44,28.89,30.29,10.47,14.55,18.1,20.62,24.11666667,0.052235294,0.271058824,0.250823529,0.211294118,0.494588235,0.48,0.014588235,0
Faulkner,5045,86.04,175.5,214.62,272.88,142.8,169.56,191.7,204.9,71.4,96.24,118.86,136.98,28.66764706,0.050170853,0.187144731,0.189298612,0.187719639,0.509660075,0.494493838,0.015166238,35.14226951
Fauquier,51061,39.84,73.52,90.68,117.32,56.86,67.16,74.36,81.92,28.42,39.54,49.1,58.84,50.89558824,0.04947103,0.174971222,0.194650003,0.239639862,0.518637286,0.50652305,0.012114236,11.92238119
Fayette,1057,25.62,51.08,62.68,79.06,42.88,50.26,57.48,60.32,21.44,28.32,35.1,39.7,21.67254902,0.124808529,0.29599902,0.207524049,0.088903866,0.403284112,0.390662337,0.012621776,12.25415109
Fayette,13113,66.88,126.8,155.64,198.32,101.8,119.76,134.36,144.32,50.88,69,85.44,99.52,46.35441176,0.029858886,0.133739953,0.180353038,0.295946105,0.487130225,0.472079131,0.015051093,44.29753175
Fayette,19065,40.62,84.6,106.68,133.71,69.15,82.17,93.57,97.86,34.56,46.65,59.34,67.14,26.05,0.058537085,0.27951202,0.238710339,0.129068635,0.549079912,0.52934543,0.019734482,23.0662771
Fayette,21067,13.99,29.57,37.39,48.56,22.76,27.39,31.03,33.58,11.38,16.19,20.59,24.37,28.9122549,0.056626469,0.126490374,0.180540658,0.281696996,0.544771677,0.527383204,0.017388474,97.90123074
Fayette,39047,25.9,52.88,65.16,83.3,43.46,51.3,58.5,61.4,21.72,29.2,36.34,41.84,25.01127451,0.097060551,0.311250043,0.159200028,0.110220718,0.4818141,0.462954648,0.018859452,63.55566302
Fayette,42051,131.1,268.3,338.7,436.2,210.3,249.7,283.9,305,105.1,147.5,187.2,220.4,23.55637255,0.086402596,0.35842831,0.172766374,0.12903326,0.441997143,0.415072513,0.02692463,59.47020279
Fayette,47047,92.96,185.64,227.64,291.97,151.48,179.2,203,219.03,75.74,101.99,126.21,146.58,33.0122549,0.096951655,0.22572041,0.224243868,0.155989521,0.465182186,0.448392474,0.016789712,26.67301739
Fayette,48149,50.12,107.96,135.24,173.76,82.48,101,114.6,122.28,41.24,59.2,74.68,87.2,30.4877451,0.103990178,0.292285656,0.20409249,0.147206875,0.50726417,0.493963577,0.013300593,22.09944751
Fayette,54019,53.52,109.44,138.76,177.96,89.72,103.56,119.64,127.08,44.88,61.08,77,89.32,20.30882353,0.133595139,0.340841731,0.186697293,0.115046434,0.402020352,0.379174076,0.022846275,36.5540407
Fentress,47049,24.24,48.48,59.08,74.52,40.3,48.06,54.84,57.9,20.14,26.86,33.08,37.42,18.9254902,0.119855049,0.30710152,0.164854779,0.11255341,0.406187463,0.389150306,0.017037157,60.0356969
Fergus,30027,28.42,59.6,75.34,96.42,46.32,55.8,63.52,67.48,23.16,32.88,41.7,48.66,23.87401961,0.052245326,0.204176131,0.251266818,0.207932902,0.527607898,0.510571379,0.017036519,13.10501485
Ferry,53019,12.24,25.37,31.31,40.43,20.45,24.92,28.46,31.01,10.22,14.1,17.51,20.42,23.26617647,0.104625244,0.280718863,0.267344664,0.150738367,0.347868487,0.308999721,0.038868766,5.572582892
Fillmore,27045,13.34,28.78,36.16,47.61,22.73,26.97,30.73,32.92,11.37,15.82,20.44,23.9,30.74313725,0.061192764,0.231675146,0.236244583,0.150885623,0.542255512,0.524637272,0.01761824,2.355379687
Fillmore,31059,12.89,28.3,35,44.44,23.44,27.17,30.91,32.66,11.72,15.58,19.45,22.32,29.62745098,0.057827418,0.245181048,0.272383354,0.157088813,0.572509458,0.55809764,0.014411818,3.602954423
Finney,20055,40.65,82.68,101.28,127.62,66.63,80.31,91.23,96.09,33.3,45.51,56.31,64.08,28.14313725,0.162152326,0.12404471,0.177748895,0.095476995,0.536495971,0.524018716,0.012477255,38.99142189
Fisher,48151,24.68,51.16,62.5,79.36,41.03,49.98,56.78,60.49,20.52,28.19,34.78,39.84,50.05196078,0.101034858,0.253267974,0.238834423,0.067946623,0.444172113,0.431100218,0.013071895,46.2962963
Flagler,12035,43.26,89.43,110.04,141.42,69.36,84.09,94.26,102.36,34.68,48.63,60.33,70.95,30.7995098,0.056457904,0.249544974,0.238416336,0.182339787,0.41383106,0.397190106,0.016640954,0
Flathead,30029,57.52,121.28,152.76,200.76,95,113.68,129.12,142.84,47.48,66.8,84.44,101.28,30.06568627,0.035857681,0.199632032,0.232212501,0.210182355,0.463869218,0.441359947,0.022509271,37.75501404
Fleming,21069,25.84,53.82,67.02,85.12,42.66,51.52,58.8,61.36,21.34,29.7,37.48,42.74,21.54068627,0.133337754,0.263426601,0.173053972,0.08407373,0.412544755,0.390995889,0.021548866,9.282588516
Florence,45041,223.36,465.12,559.28,696.08,370.24,459.52,518.72,545.76,184.08,255.36,310.4,349.52,24.39705882,0.102488709,0.224355934,0.19444181,0.161193355,0.487819114,0.474058617,0.013760497,176.5662963
Florence,55037,13.28,27.53,34.37,43.65,21.98,26.22,29.94,31.39,10.99,15.19,19.12,21.92,28.56372549,0.052215884,0.283677051,0.267661255,0.150285213,0.483106626,0.46072839,0.022378236,15.35761299
Floyd,13115,27.86,55.02,67,84.98,44.96,53.94,61.24,65.3,22.48,30.32,37.3,42.66,24.76470588,0.115464984,0.225736428,0.178953988,0.137314372,0.447892153,0.430120506,0.017771647,9.027834131
Floyd,18043,13.61,27.51,33.58,42.89,22.4,26.77,30.36,32.64,11.2,15.12,18.66,21.54,31.67352941,0.060869241,0.203966006,0.200238557,0.195467422,0.523644451,0.50764127,0.016003181,5.218428508
Floyd,19067,27.1,57.34,73,93.5,46.46,54.78,62.38,68.5,23.24,31.58,40.5,46.94,27.14166667,0.068855187,0.246112498,0.242592948,0.137454406,0.571190888,0.550713509,0.020477379,14.71811608
Floyd,21071,64.8,134.55,167.55,213.65,107,128.8,147,154.25,53.5,74.25,93.7,107.25,17.5627451,0.176756997,0.269461911,0.186578376,0.080935952,0.308524846,0.289605475,0.01891937,6.120972678
Floyd,48153,24.68,51.24,62.68,78.56,41.98,49.98,56.78,59.44,21,28.24,34.86,39.44,22.06960784,0.180303591,0.193076638,0.213439467,0.111069974,0.475379489,0.454646427,0.020733062,37.02332469
Floyd,51063,13.89,27.4,33.7,43.36,22.21,26.51,30.11,32.53,11.11,15.09,18.72,21.77,25.62598039,0.097376583,0.267898682,0.219630395,0.165869734,0.53586198,0.522680279,0.013181701,15.50788317
Fluvanna,51065,15.63,31.74,38.47,48.53,25.45,30.41,34.01,36.39,12.73,17.26,21.11,24.35,36.80833333,0.063121582,0.170685163,0.233770047,0.240155602,0.526771625,0.515174869,0.011596756,4.770817278
Fond du Lac,55039,137.8,286.15,361.9,468.1,223.5,265.6,302.75,323.15,111.05,157.25,200.3,234.95,32.30637255,0.056090021,0.248055764,0.225185783,0.158572882,0.547343357,0.531520633,0.015822724,104.6527258
Ford,20057,26.86,54.3,66.24,84.3,44.12,53.2,60.48,64.68,22.06,29.94,36.9,42.34,26.76666667,0.156852451,0.149969376,0.18123487,0.105112725,0.500277073,0.487881704,0.012395369,56.58121154
Forest,42053,12.28,24.86,31.07,39.53,19.83,23.85,27.26,28.91,9.91,13.77,17.32,20,20.22892157,0.146421913,0.493618242,0.150007171,0.069410584,0.260289689,0.242076581,0.018213108,27.2479564
Forest,55041,26.3,56.4,71.42,91.92,44.36,52.44,59.88,63.38,22.18,31.04,39.58,46.14,24.00196078,0.078657806,0.274866543,0.245451574,0.103061336,0.435123652,0.413116897,0.022006755,79.5293605
Forrest,28035,39.69,81.81,98.88,124.53,68.94,80.91,91.74,97.44,34.47,45.06,55.05,62.52,19.71764706,0.075641649,0.163131093,0.193953274,0.166342537,0.424985286,0.402479593,0.022505694,21.49492055
Forsyth,13117,16.72,31.7,38.91,49.58,25.45,29.94,33.59,36.08,12.72,17.25,21.36,24.88,55.55490196,0.041506986,0.091641695,0.142962317,0.313140961,0.497904753,0.483805112,0.014099641,19.02237716
Forsyth,37067,27.16,58.04,73.9,95.82,44.46,53.1,60.38,64.52,22.22,31.82,40.74,48.08,26.00686275,0.070848689,0.16907133,0.194223581,0.223646724,0.496670065,0.478593272,0.018076792,12.1017277
Fort Bend,48157,114.64,232.88,286,368.4,183.04,220.4,247.6,269.68,91.52,126.88,157.12,184.88,49.68676471,0.055921456,0.106439275,0.158058239,0.275380145,0.486095294,0.469260883,0.016834411,16.84534972
Foster,38031,26.22,53.08,65.86,85.24,43.4,50.8,57.88,62.58,21.7,29.24,36.62,42.8,26.92009804,0.065940536,0.177509567,0.256991463,0.182513983,0.446864881,0.434795408,0.012069473,5.887547836
Franklin,1059,25.62,52.38,65.28,82.74,42.68,50.26,57.48,60.12,21.34,28.96,36.4,41.54,21.99705882,0.147572634,0.236695419,0.172484664,0.090524087,0.454395416,0.441721421,0.012673995,31.14003675
Franklin,5047,39.12,80.79,97.2,120.48,68.46,80.97,92.04,95.97,34.23,44.64,54.36,60.51,22.3872549,0.114406036,0.288354682,0.214774522,0.085336609,0.440077207,0.425454758,0.014622448,31.58448851
Franklin,12037,13.07,26.95,33.19,42.82,21.84,25.78,29.18,31.67,10.92,14.78,18.36,21.49,23.28627451,0.141675367,0.253312987,0.200224882,0.137498996,0.374668701,0.36053329,0.014135411,0
Franklin,13119,50.36,105,126.96,161.36,88.72,104.92,119.48,128.04,44.36,58.12,71.08,81.04,23.37794118,0.117315574,0.26054474,0.17866291,0.105404713,0.435664276,0.420039276,0.015625,33.29918033
Franklin,16041,26.42,53.66,66.34,85.94,45.36,53,60.76,66.28,22.68,29.92,37.24,43.42,27.16715686,0.054177822,0.211568268,0.194871072,0.099267296,0.497393265,0.486402705,0.010990559,4.227138227
Franklin,18047,25.2,52.22,63.68,80.1,42.48,51.42,58.58,61.64,21.24,28.84,35.58,40.24,32.99754902,0.086328725,0.29005925,0.161641431,0.144261576,0.503752469,0.486987053,0.016765416,10.53324556
Franklin,19069,27.1,57.4,73.12,93.2,46.1,54.78,62.38,68.06,23.04,31.6,40.56,46.8,27.37598039,0.062880527,0.253917557,0.262800679,0.126958778,0.575506538,0.561832518,0.013674019,12.97534684
Franklin,20059,39.69,83.16,102.21,128.85,66.6,80.34,91.26,95.94,33.3,45.75,56.79,64.71,27.44313725,0.051584859,0.24742268,0.224957686,0.134328358,0.54173719,0.523888291,0.0178489,39.62148023
Franklin,21073,26.48,57.58,73.2,94.26,44.84,53.22,60.5,64.3,22.42,31.58,40.4,47.3,28.88088235,0.075939543,0.216119206,0.191498031,0.205991347,0.488834132,0.471236491,0.017597641,53.1615607
Franklin,22041,13.3,29.4,36.35,45.71,21.97,27.9,31.55,32.98,10.98,16.1,20.08,22.94,17.39411765,0.171234955,0.288055022,0.142914939,0.081976333,0.376150501,0.350005057,0.026145444,115.302923
Franklin,23007,85.2,169.2,210.72,270.36,138.3,162,184.56,198.72,69.18,93.42,117.18,136.68,25.06666667,0.05448805,0.278720804,0.218020098,0.181694731,0.489645573,0.472772949,0.016872624,24.44323737
Franklin,25011,174,373.92,492.84,654.24,265.68,317.4,358.44,393.84,132.84,203.04,267.84,329.88,29.48186275,0.050289318,0.212927114,0.205915894,0.27909727,0.574145771,0.558067831,0.01607794,28.29830069
Franklin,29071,113.84,229.28,274.32,344.88,187.52,228.24,257.92,275.52,93.76,125.92,152.56,173.2,30.11176471,0.078972507,0.22314247,0.237624424,0.142746604,0.511186259,0.494870178,0.016316081,49.67425154
Franklin,31061,12.89,28.3,35,44.13,22.84,27.17,30.91,32.35,11.42,15.58,19.45,22.16,24.34264706,0.05849775,0.274143302,0.309449637,0.134302527,0.514710973,0.498096227,0.016614746,3.461405331
Franklin,36033,54.28,112.92,143.36,186.44,90,104.92,119.68,128.88,45,62.24,79.8,94.24,23.99166667,0.092987068,0.277867732,0.22584376,0.140658185,0.408726737,0.38933866,0.019388077,12.40668699
Franklin,37069,65.28,124.76,153.64,196.2,100.56,117.68,132.24,142.08,50.28,67.96,84.4,98.44,28.12303922,0.092922871,0.20028291,0.231228034,0.147696615,0.46299564,0.444752308,0.018243332,31.93676812
Franklin,39049,282.4,613.2,794.8,1045,464,548.8,620.8,662.2,232,334.2,435.2,524.4,31.69019608,0.057467592,0.16007696,0.172635437,0.260658842,0.52961119,0.510715686,0.018895504,22.77522328
Franklin,42055,62.35,128.85,159.5,204.15,102.9,124.15,141.25,152.25,51.45,71.1,88.7,103.25,30.73480392,0.080939127,0.297212888,0.162198907,0.149090629,0.498704564,0.479144755,0.019559808,51.68919786
Franklin,47051,60.6,121.2,147.7,189.05,99.6,120.15,137.1,147.5,49.8,67.15,82.7,94.95,26.62696078,0.083438537,0.267124889,0.177888437,0.139103194,0.472670314,0.456866321,0.015803993,62.42109693
Franklin,48159,12.34,25.32,30.73,38.82,20.74,24.99,28.39,30.18,10.37,13.96,17.13,19.49,24.81862745,0.060913216,0.196640602,0.259001834,0.187083695,0.450429578,0.434115262,0.016314316,19.3068829
Franklin,50011,48.81,103.83,126.39,164.85,81.21,98.16,109.29,119.55,40.59,56.28,70.71,83.19,31.89019608,0.064109238,0.260681536,0.197012774,0.165258479,0.552016177,0.539482641,0.012533536,43.84735514
Franklin,51067,54.06,113.04,140.1,178.66,88.98,107.56,121.96,129.66,44.48,62.06,77.56,89.68,30.33235294,0.089028397,0.261578281,0.234998256,0.163738826,0.488591516,0.474842594,0.013748922,124.8233199
Franklin,53021,40.47,85.41,107.1,139.74,66.57,80.16,90.81,99.84,33.27,46.95,59.13,70.5,31.16421569,0.137303745,0.140156487,0.174265367,0.096858882,0.443467116,0.415156746,0.02831037,59.8455798
Franklin City,51620,27.03,56.52,70.05,89.33,44.49,53.78,60.98,64.83,22.24,31.03,38.78,44.84,22.27107843,0.096454768,0.205012225,0.268581907,0.134352078,0.441075795,0.424205379,0.016870416,156.4792176
Frederick,24021,79.28,144.88,177,229.28,114.48,134.28,148.64,163.72,57.24,77.96,95.96,115,50.46617647,0.047111517,0.151900691,0.169602932,0.260384886,0.507586938,0.491993508,0.01559343,41.51378088
Frederick,51069,45.27,91.5,112.98,145.11,69.96,86.22,97.02,104.79,34.98,49.92,62.13,72.81,41.01568627,0.070619893,0.211389317,0.186383575,0.184469312,0.535107582,0.522670342,0.01243724,25.92458898
Fredericksburg City,51630,19.92,36.01,43.84,56.41,28.43,33.58,37.18,40.96,14.21,19.39,23.8,28.29,30.45147059,0.060753341,0.146415553,0.157494103,0.252340791,0.508112358,0.491673218,0.016439139,115.0739761
Freeborn,27047,26.86,56.62,70.1,90.5,45.74,54.28,61.78,65,22.86,31.18,38.96,45.44,27.80196078,0.078977181,0.246738955,0.258197119,0.120796245,0.520569671,0.503091115,0.017478556,66.6774559
Freestone,48161,97.6,203.88,247.52,313.08,164.72,200.88,228.04,242.68,82.36,112.4,137.92,157.16,51.48137255,0.124569076,0.237509648,0.244507332,0.054695138,0.328633908,0.312889118,0.01574479,16.46514021
Fremont,8043,41.13,84.18,104.4,135.06,66.99,81.39,92.64,101.04,33.51,46.59,58.08,68.19,25.60735294,0.074950449,0.29694109,0.243609391,0.139357159,0.307546129,0.293937351,0.013608778,51.69701056
Fremont,16043,27.68,53.28,65.12,82.56,45.76,53.46,61.24,65.46,22.88,29.74,36.62,41.74,27.53039216,0.084403944,0.189572752,0.218031073,0.136316104,0.577830893,0.565058261,0.012772632,12.69793845
Fremont,19071,13.55,28.89,36.95,46.77,23.05,27.39,31.19,32.73,11.52,15.89,20.47,23.48,29.65588235,0.059500379,0.253898562,0.299318698,0.142467827,0.568054504,0.552460257,0.015594247,39.36411809
Fremont,56013,37.29,82.8,105.48,137.1,63.21,76.56,87.21,94.2,31.59,45.63,58.32,69.18,28.40833333,0.053321099,0.200922669,0.257863078,0.164117857,0.482260284,0.460366009,0.021894275,75.18988632
Fresno,6019,428.1,999,1254.6,1638.6,768.3,928.2,1047.6,1154.7,378.75,547.2,689.7,826.2,27.90490196,0.143985946,0.136035747,0.192110476,0.126821487,0.446639779,0.413731567,0.032908212,112.7443107
Frio,48163,37.17,79.35,99,126.57,62.97,74.97,85.17,90.42,31.5,43.59,54.81,63.54,19.78431373,0.229154202,0.231275496,0.167364699,0.049333696,0.567473484,0.552624422,0.014849062,51.12863748
Frontier,31063,12.89,28.3,35,44.19,22.84,27.17,30.91,32.41,11.42,15.58,19.45,22.19,27.30980392,0.029376737,0.210400953,0.326319968,0.155220326,0.64231838,0.622072251,0.020246129,7.939658595
Fulton,5049,39.12,84.12,103.89,132.72,66.81,80.97,92.04,98.19,33.42,46.32,57.72,66.63,16.14019608,0.105590062,0.262608696,0.275113872,0.089689441,0.412505176,0.39610766,0.016397516,25.67287785
Fulton,13121,514.14,982.08,1193.28,1512.94,803.66,951.06,1071.51,1147.96,399.85,537.35,659.34,759.44,116.5220588,0.048827704,0.116273401,0.144361635,0.115788734,0.525364907,0.506447863,0.018917044,10.45270036
Fulton,21075,39.36,79.8,98.7,124.89,63.99,77.28,88.2,92.04,32.01,44.1,55.29,62.7,16.85098039,0.139524175,0.249731389,0.188334612,0.089485802,0.312356101,0.295165004,0.017191097,53.72217959
Fulton,36035,41.22,86.22,109.08,140.34,67.83,80.22,91.29,97.14,33.93,47.46,60.63,70.92,24.53970588,0.091853574,0.258157678,0.242011102,0.131873078,0.421292476,0.400945165,0.020347311,43.1325482
Fulton,39051,51.72,106.6,131.16,170.16,87.16,103.44,117.84,126.32,43.56,58.8,73.08,85.44,31.53627451,0.058389717,0.280406434,0.214548264,0.118535341,0.528270082,0.506239318,0.022030763,8.428347342
Fulton,42057,12.24,24.18,29.77,37.91,20.36,23.79,27.21,29.17,10.18,13.43,16.67,19.18,27.62598039,0.087867546,0.377164056,0.159178346,0.097966474,0.541151415,0.516831547,0.024319868,37.09810387
Furnas,31065,12.89,28.3,35,44.13,22.84,27.17,30.91,32.35,11.42,15.58,19.45,22.16,24.85539216,0.081535807,0.239430544,0.277825712,0.125970664,0.558886972,0.543787748,0.015099223,12.94219154
Gadsden,12039,69.9,141.75,172.2,219.4,113.85,136.75,153.7,165.95,56.9,77.4,94.95,110.1,21.06617647,0.147971524,0.265572948,0.201067859,0.118993292,0.423698261,0.405330169,0.018368092,0
Gage,31067,25.78,56.6,70,88.76,45.68,54.34,61.82,65.2,22.84,31.16,38.9,44.58,27.85147059,0.070171397,0.250046074,0.234979727,0.145687431,0.50930704,0.491660523,0.017646517,34.09509768
Gaines,48165,110.7,237.42,294.33,376.26,185.43,226.32,256.92,273.9,92.73,130.47,163.05,188.88,98.78088235,0.200111121,0.15631077,0.107695157,0.019986418,0.457310862,0.446198722,0.01111214,27.3173442
Galax City,51640,12.98,26.89,32.67,41.64,22.21,26.51,30.11,32.34,11.11,14.83,18.21,20.9,18.2495098,0.172172619,0.214880952,0.215922619,0.104464286,0.436755952,0.423214286,0.013541667,233.6309524
Gallatin,21077,27.56,58,72,93.28,45.24,54.88,62.16,67.1,22.62,31.8,39.98,46.82,27.09460784,0.126582278,0.297008055,0.170425777,0.078250863,0.474223245,0.456041427,0.018181818,4.602991945
Gallatin,30031,74.9,155.55,196.6,259.35,119.8,144.35,163.65,181.85,59.9,85.45,108.4,130.8,36.14264706,0.018611298,0.103362475,0.167333557,0.290677539,0.583296907,0.569552791,0.013744116,24.12575656
Gallia,39053,39.03,78.45,96.9,123.87,64.77,76.08,86.88,91.02,32.4,43.35,54.06,62.22,23.5754902,0.113312799,0.29137577,0.190417522,0.112457221,0.420533881,0.397638604,0.022895277,8.55578371
