fips_state_county_code,population,agg_assault_tot_arrests,arson_tot_arrests,burglary_tot_arrests,mtr_veh_theft_tot_arrests,murder_tot_arrests,rape_tot_arrests,robbery_tot_arrests,theft_tot_arrests,sale_cannabis_tot_arrests,sale_heroin_coke_tot_arrests,sale_other_drug_tot_arrests,sale_synth_narc_tot_arrests,poss_cannabis_tot_arrests,poss_heroin_coke_tot_arrests,poss_other_drug_tot_arrests,poss_synth_narc_tot_arrests,all_other_tot_arrests,curfew_loiter_tot_arrests,disorder_cond_tot_arrests,family_off_tot_arrests,manslaught_neg_tot_arrests,oth_assault_tot_arrests,oth_sex_off_tot_arrests,prostitution_tot_arrests,runaways_tot_arrests,suspicion_tot_arrests,vagrancy_tot_arrests,vandalism_tot_arrests,weapons_tot_arrests
20193,7628,7,0,0,1,0,0,0,14,4,0,1,0,21,0,4,0,96,0,31,1,0,49,3,0,0,0,0,8,2
20195,2763,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0
20197,6868,3,0,3,1,0,0,0,0,0,0,1,0,2,0,2,0,59,0,0,0,0,7,0,0,0,0,0,0,0
20199,1503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0
20201,5366,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,22,0,0,0,0,7,1,0,0,0,0,0,0
20203,2085,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5,0,2,0,0,3,1,0,0,0,0,0,0
20205,8562,6,0,3,1,0,2,0,6,2,0,2,2,26,0,11,0,23,0,8,0,0,13,0,0,0,0,0,5,0
20207,3162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,18,0,0,0,0,2,0,0,0,0,0,0,0
20209,165951,25,0,3,4,0,2,2,43,13,0,6,0,126,7,34,5,612,0,34,7,0,226,4,0,0,0,0,35,7
21001,19200,15,0,16,3,2,9,0,5,3,10,49,12,7,10,97,3,947,0,18,22,0,66,9,0,0,0,0,4,8
21003,21179,8,1,8,2,0,0,1,16,1,1,16,0,14,7,101,3,818,0,21,56,0,51,0,0,0,0,2,5,3
21005,22732,3,0,13,1,0,0,0,6,4,5,13,0,4,6,21,2,434,0,16,21,0,17,0,0,0,0,0,0,3
21007,7915,8,0,1,0,0,0,0,2,6,5,10,0,3,3,53,0,284,0,6,4,0,25,1,0,0,0,0,0,1
21009,44271,13,0,18,1,1,4,7,142,7,2,56,1,41,7,283,4,1751,0,37,60,0,111,3,0,0,0,0,5,8
21011,12435,2,0,3,0,0,0,0,4,2,2,3,0,2,3,14,0,107,0,3,17,0,16,0,0,0,0,0,2,0
21013,26213,18,0,16,8,0,0,2,101,3,2,51,39,24,2,199,15,1097,0,36,21,0,61,1,0,0,0,0,6,7
21015,132630,18,0,68,16,6,5,18,710,29,25,45,5,38,85,194,15,3633,0,66,104,0,234,5,4,2,0,0,36,6
21017,20134,3,0,5,0,0,1,1,37,0,3,4,0,2,10,22,1,625,0,23,39,0,67,0,0,0,0,0,5,1
21019,46773,42,1,51,13,1,13,6,295,12,40,30,2,24,52,196,9,2443,0,26,98,0,160,7,0,9,0,0,13,4
21021,30170,8,0,23,5,0,1,3,28,4,14,29,1,10,33,87,2,928,0,46,56,0,108,0,0,0,0,0,7,1
21023,8174,0,0,3,3,0,0,1,2,0,1,4,0,15,1,22,0,122,0,3,13,0,13,0,0,0,0,0,1,0
21025,12544,0,0,1,0,1,0,0,27,1,3,2,0,0,0,6,0,75,0,4,5,0,9,0,0,3,0,0,1,1
21027,20354,6,0,5,3,1,0,1,8,2,0,6,1,4,4,44,1,343,0,10,23,0,31,0,0,0,0,0,1,4
21029,81618,10,0,19,4,0,2,2,16,4,5,16,0,10,17,58,0,1583,0,26,71,0,69,2,0,0,0,0,6,0
21031,12728,1,0,2,0,0,1,0,5,0,2,5,0,1,0,38,0,435,0,4,26,0,14,0,0,0,0,0,2,4
21033,12631,4,0,6,8,0,0,0,68,3,0,6,1,18,9,55,3,515,0,15,42,0,103,1,0,0,0,0,13,1
21035,39215,3,2,21,5,1,3,1,35,6,4,19,0,22,1,70,1,745,0,24,26,0,87,5,0,0,0,0,7,7
21037,93119,13,1,19,13,1,3,16,230,2,17,7,0,86,125,119,9,2000,0,118,36,1,173,4,0,4,0,3,25,4
21039,4715,0,0,9,0,0,0,0,1,0,0,1,0,9,1,15,1,68,0,3,2,0,11,0,0,0,0,0,0,0
21041,10688,0,0,8,3,0,0,0,13,2,1,3,0,8,15,75,1,796,0,6,42,0,50,0,0,4,0,0,4,2
21043,26811,5,0,7,0,0,0,0,2,0,1,5,0,4,8,12,0,492,0,3,22,0,40,1,0,0,0,0,0,1
21045,15816,2,0,5,2,0,0,0,5,0,1,15,0,1,3,53,0,440,0,3,11,0,10,0,0,0,0,0,0,1
21047,71103,38,0,75,18,5,4,21,226,12,15,58,0,103,21,127,3,2948,0,82,60,0,205,8,0,0,0,0,29,33
21049,36193,16,1,24,6,0,0,1,113,8,31,30,1,22,44,88,6,2198,0,39,26,0,85,1,0,0,0,0,7,8
21051,19843,1,0,6,6,1,0,0,13,0,2,8,0,0,0,58,1,716,0,31,32,0,13,0,0,0,0,0,0,0
21053,10162,0,0,0,1,0,0,0,4,1,0,5,0,0,0,5,0,319,0,12,9,0,4,0,0,0,0,0,0,1
21055,8834,2,0,4,1,0,1,0,6,2,0,2,0,1,0,11,0,130,0,1,4,0,20,0,0,0,0,0,1,0
21057,6609,0,0,0,0,0,0,0,0,3,0,9,0,0,0,28,0,83,0,8,6,0,7,0,0,0,0,1,0,0
21059,101281,36,3,90,52,6,5,19,574,10,14,165,3,90,14,480,13,3596,0,141,81,0,356,11,0,6,0,0,52,14
21061,12233,5,0,1,0,0,0,0,4,0,0,7,0,0,0,17,2,189,0,3,6,0,5,0,0,0,0,0,0,2
21063,7439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,1,3,0,0,0,0,0,0,0,0,0
21065,14081,3,0,4,1,0,1,1,8,1,0,9,1,0,6,15,0,477,0,10,9,0,9,1,0,0,0,0,2,1
21067,326070,207,21,402,142,19,36,172,2181,189,252,203,27,493,479,419,112,8384,0,473,567,4,1498,23,41,32,0,3,252,40
21069,14381,2,0,4,1,0,0,0,7,2,8,14,4,8,2,19,1,214,0,5,11,0,47,0,0,0,0,0,0,2
21071,35230,3,0,2,3,1,1,0,12,3,1,31,0,1,2,69,6,834,0,15,11,0,21,2,0,0,0,0,1,0
21073,50818,40,4,49,12,6,5,9,206,20,36,46,8,74,49,151,13,7882,0,99,136,0,286,6,0,1,0,2,13,10
21075,6017,1,0,6,0,0,1,1,26,1,1,8,0,7,7,38,1,276,0,4,9,0,10,1,0,0,0,0,0,0
21077,8826,2,0,2,0,0,0,0,0,3,6,7,0,1,17,98,0,350,0,6,9,0,14,0,0,0,0,0,0,1
21079,17572,5,0,7,4,0,0,0,17,1,4,5,1,8,2,9,4,243,0,12,11,0,25,0,0,0,0,0,1,0
21081,25081,8,0,9,5,1,8,0,22,6,10,7,0,6,11,68,0,1191,0,35,37,3,86,6,0,1,0,0,9,7
21083,37185,24,1,35,12,4,9,3,150,15,8,64,3,50,19,244,19,1323,0,47,106,1,255,14,0,1,0,0,31,15
21085,26288,4,0,14,2,0,0,1,42,2,0,13,0,11,2,53,3,595,0,15,44,0,79,2,0,0,0,0,3,5
21087,10983,2,0,6,1,0,1,0,6,0,0,3,0,3,0,5,1,154,0,5,4,0,13,1,1,0,0,0,0,1
21089,34938,1,1,8,4,0,0,1,16,2,0,0,0,5,5,34,0,216,0,4,7,0,27,0,0,1,0,0,0,4
21091,8751,0,0,3,0,0,1,0,1,0,0,0,0,1,0,1,0,105,0,2,9,0,19,2,0,0,0,0,1,1
21093,110373,52,1,82,26,5,8,12,284,45,25,106,1,105,69,381,7,3700,0,85,253,0,503,4,0,3,0,0,26,14
21095,25979,17,3,31,6,2,8,4,37,2,4,27,4,6,3,101,4,1901,0,26,31,0,98,5,0,2,0,0,6,2
21097,18704,2,0,0,0,0,0,1,8,0,0,10,0,1,8,5,0,338,0,20,10,0,25,3,0,0,0,0,0,0
21099,18926,0,0,1,0,0,0,1,4,3,0,7,0,2,2,6,0,271,0,8,12,0,21,0,0,0,0,0,1,1
21101,45335,33,6,37,33,4,15,10,207,13,7,86,2,55,11,222,9,2471,0,26,141,0,309,10,1,0,0,0,37,9
21103,16138,11,0,9,10,1,5,0,23,5,9,29,1,4,15,116,3,1038,0,15,41,0,117,1,2,1,0,0,6,2
21105,4352,1,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,77,0,1,3,0,7,0,0,0,0,0,0,1
21107,44680,23,3,30,22,8,8,3,116,8,10,81,7,33,9,269,14,2065,0,74,93,0,278,8,0,0,0,0,21,16
21109,13386,3,0,3,0,0,0,0,1,0,1,3,0,0,0,22,0,189,0,2,11,0,4,0,0,0,0,0,1,1
21111,759270,1007,2,623,340,59,26,313,3221,98,137,142,10,1657,1244,1728,113,19658,2,585,609,3,2521,28,18,2,0,37,442,359
21113,54405,16,1,9,2,0,1,6,106,8,38,40,23,45,60,74,10,1739,0,22,136,0,179,0,0,5,0,0,11,6
21115,22180,5,0,10,8,0,0,0,15,2,5,15,0,1,0,60,3,509,0,27,29,0,29,0,0,0,0,0,0,0
21117,166195,45,0,47,12,2,7,18,141,49,87,122,5,348,444,582,47,6495,0,388,171,2,539,4,20,11,0,0,64,30
21119,14921,1,0,2,0,0,0,0,0,0,0,2,0,0,0,3,0,121,0,2,3,0,0,0,0,0,0,0,0,0
21121,29367,8,0,11,1,0,0,4,8,3,1,60,1,6,1,108,1,896,0,35,21,0,26,0,0,0,0,0,2,8
21123,14269,1,0,1,0,0,0,0,7,0,0,0,0,17,1,16,0,438,0,19,24,0,34,1,0,0,0,0,4,0
21125,60650,31,1,45,24,11,17,4,168,10,3,51,5,18,9,266,18,4422,0,122,126,0,163,5,0,0,0,0,9,14
21127,15476,3,0,4,1,0,0,2,0,0,1,16,1,0,1,33,1,217,0,1,16,0,16,1,0,0,0,0,0,4
21129,6932,4,0,0,0,0,0,1,0,0,0,2,0,0,0,2,0,368,0,10,12,0,2,0,0,0,0,0,0,0
21131,9972,1,0,3,2,0,0,0,0,0,0,11,0,0,0,13,1,290,0,0,7,0,2,0,0,0,0,0,0,1
21133,21508,1,0,3,0,0,0,0,0,0,0,5,0,0,1,22,0,446,0,3,75,0,4,0,0,0,0,0,0,1
21135,13137,3,0,0,0,0,1,0,1,0,1,2,0,1,1,14,1,27,0,11,12,0,4,0,0,1,0,0,1,0
21137,24500,3,2,6,1,0,0,0,5,2,3,5,0,5,9,22,1,631,0,30,43,0,30,1,0,0,0,0,0,2
21139,9173,2,0,7,0,0,0,0,4,1,0,1,0,4,0,4,0,70,0,3,2,0,15,0,0,0,0,0,2,2
21141,26904,3,0,12,0,0,1,1,29,1,0,2,1,8,9,70,4,822,0,15,14,0,48,0,0,1,0,0,1,1
21143,7940,0,0,12,3,0,0,1,26,1,0,10,1,1,4,29,1,252,0,3,20,0,29,0,0,2,0,0,2,5
21145,65073,36,0,55,13,1,6,16,234,23,18,139,8,81,30,370,16,2394,0,83,119,0,281,4,3,1,0,0,29,16
21147,17230,0,0,1,0,0,0,0,0,0,1,3,0,1,2,6,0,433,0,3,9,0,4,0,0,0,0,0,0,0
21149,9185,1,0,2,1,0,0,1,1,0,1,16,0,0,0,17,0,176,0,4,2,0,12,0,0,0,0,0,0,0
21151,93190,54,5,39,26,0,23,16,297,24,49,63,4,170,137,383,22,5033,0,68,140,0,377,14,1,2,0,1,36,28
21153,12202,3,0,0,0,0,1,1,0,0,1,1,0,0,1,11,0,220,0,9,6,0,2,0,0,0,0,0,0,1
21155,19280,5,0,13,2,0,0,0,12,2,3,4,0,4,30,68,3,744,0,24,9,0,26,1,0,0,0,0,4,4
21157,31040,8,0,6,1,0,1,1,51,6,0,31,0,61,5,80,10,590,0,15,41,0,68,3,0,0,0,0,3,7
21159,11097,1,0,0,0,0,0,0,0,0,1,7,0,0,2,16,0,259,0,4,4,0,4,1,0,0,0,0,0,0
21161,17041,3,1,10,1,0,1,3,27,3,0,4,0,14,13,50,5,616,0,34,54,0,65,1,0,0,0,0,3,2
21163,28613,7,0,11,3,0,0,1,13,4,4,11,0,34,2,34,2,588,0,16,58,1,24,0,0,0,0,0,3,4
21165,6437,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,140,0,0,7,0,2,0,0,0,0,0,0,0
21167,21749,5,0,18,3,0,0,0,8,3,11,17,1,7,15,56,0,443,0,13,25,0,47,0,0,0,0,0,1,1
21169,9979,1,0,13,0,0,0,0,8,7,0,3,0,6,0,19,3,194,0,8,4,0,42,0,0,0,0,0,2,0
21171,10646,1,0,0,0,0,0,0,1,1,3,1,0,0,3,13,0,188,0,11,5,0,4,0,0,0,0,0,0,0
21173,28309,3,0,8,6,0,3,1,94,2,22,20,2,16,32,47,2,722,0,34,47,0,80,0,0,1,0,0,7,1
21175,13247,2,0,2,0,0,0,0,0,0,2,4,0,1,1,7,1,80,0,1,3,0,10,0,0,0,0,0,3,0
21177,30548,13,2,10,3,0,4,2,49,3,1,17,0,11,9,58,5,630,0,21,32,0,75,2,0,0,0,0,2,3
21179,45960,6,3,11,3,1,0,0,66,5,10,11,0,7,19,79,0,480,0,30,17,0,59,0,0,0,0,0,2,2
21181,7134,1,1,1,0,0,1,0,5,1,1,3,0,0,1,8,1,125,0,4,17,0,5,2,0,0,0,0,1,1
21183,24027,2,0,5,4,0,1,0,39,0,0,29,0,7,3,76,0,386,0,7,25,0,27,1,0,0,0,0,6,1
21185,66933,3,0,8,2,0,0,4,23,2,3,8,0,2,10,28,1,958,0,7,39,0,44,0,0,0,0,0,0,2
21187,10843,0,0,1,0,0,0,0,1,0,0,2,0,0,4,10,1,113,0,3,5,0,2,0,0,1,0,0,0,0
21189,4422,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,227,0,8,12,0,1,0,0,0,0,0,0,0
21191,14427,3,0,1,0,0,0,1,5,0,6,2,2,3,9,17,0,201,0,13,12,0,29,0,0,0,0,0,1,1
21193,25690,30,0,45,2,3,3,1,86,3,10,72,0,2,12,162,2,2261,0,30,70,0,105,4,0,0,0,0,3,7
21195,57400,22,1,77,11,2,0,4,147,0,2,63,4,26,21,229,44,2411,0,102,108,0,216,2,0,0,0,1,7,11
21197,12370,5,0,6,0,0,0,0,19,0,0,0,0,4,4,13,0,603,0,21,38,0,21,1,0,0,0,0,1,0
21199,64558,21,0,26,2,1,2,2,40,2,19,103,6,5,14,108,4,2674,0,61,76,0,128,2,0,1,0,0,7,10
21201,2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,0,0,0,0,0,0,0,0,0
21203,16646,2,0,5,0,0,0,1,6,0,3,23,1,2,4,54,5,530,0,12,18,0,23,0,0,0,0,0,3,1
21205,24645,14,2,21,5,2,10,1,57,6,35,25,2,6,30,123,4,1748,0,30,72,0,136,7,0,0,0,0,5,7
21207,17784,8,1,16,0,0,0,1,23,2,0,16,0,14,2,53,2,888,0,12,18,0,62,3,0,0,0,0,3,2
21209,57015,8,0,17,4,1,3,8,166,2,16,29,3,20,21,90,7,1358,0,62,73,0,143,1,6,0,0,0,10,4
21211,49174,9,0,24,3,0,2,2,66,2,2,11,0,18,26,44,2,972,0,17,36,0,85,1,0,0,0,0,7,2
21213,18613,2,0,6,2,0,2,0,114,0,1,14,0,15,18,98,0,996,0,32,24,1,57,1,0,0,0,0,6,1
21215,18942,0,0,2,0,0,0,0,4,2,0,0,0,0,3,5,0,109,0,3,5,0,18,0,0,0,0,0,0,0
21217,25564,8,1,49,2,0,0,7,126,0,4,6,0,1,9,70,3,1218,0,36,16,0,93,2,0,0,0,0,5,1
21219,12249,2,0,7,1,0,0,0,6,2,0,2,1,7,2,18,0,227,0,11,6,0,26,0,0,0,0,0,4,0
21221,14628,3,0,5,1,0,1,1,3,0,1,2,0,6,1,13,0,232,0,6,14,0,58,0,0,0,0,0,1,1
21223,8447,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,104,0,0,9,0,4,0,0,0,0,0,0,0
21225,14356,3,0,13,4,0,0,1,30,2,3,17,0,6,2,16,0,245,0,8,20,0,14,0,0,0,0,0,1,2
21227,133043,53,0,54,23,7,7,18,687,57,59,193,6,33,63,452,20,4933,0,118,156,0,323,8,4,0,0,0,61,10
21229,12087,4,0,4,1,0,1,0,1,1,0,1,0,0,3,15,3,226,0,5,5,0,12,0,0,0,0,0,0,0
21231,20343,9,2,13,5,0,2,3,33,2,1,24,0,1,1,75,0,1076,0,28,17,0,32,0,0,0,0,0,4,2
21233,13004,0,0,4,0,0,0,0,1,0,1,1,0,0,2,22,0,296,0,5,13,0,13,1,0,0,0,0,1,1
21235,36170,10,0,10,5,1,4,9,35,11,5,77,2,5,16,162,11,2200,0,40,36,0,40,0,0,2,0,0,4,6
21237,7127,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,197,0,0,4,0,0,0,0,0,0,0,0,0
21239,26625,1,0,3,2,0,1,0,17,3,5,6,2,80,16,30,1,382,0,2,40,0,67,0,0,1,0,0,1,2
21999,0,2,0,0,0,0,0,0,0,5,2,26,0,12,11,86,5,108,0,2,3,0,5,0,0,0,0,0,0,0
22001,61168,103,1,86,24,8,7,14,146,29,21,9,12,121,44,34,23,321,3,87,52,1,277,15,0,27,0,2,42,55
22003,25442,12,2,14,3,1,0,0,35,16,30,0,0,36,44,0,0,217,0,44,0,0,72,2,0,0,0,0,4,23
22005,126208,129,0,25,19,5,1,7,510,9,2,2,0,103,34,48,7,441,4,165,14,0,539,6,0,0,0,2,64,28
22007,22045,77,0,29,2,0,4,4,35,15,26,1,1,18,53,0,2,412,0,6,0,0,40,6,0,0,0,0,19,30
22009,40027,85,1,48,10,5,4,0,112,14,7,7,2,49,9,8,23,542,3,114,19,0,100,15,0,0,31,8,19,8
22011,37217,18,0,23,2,1,1,0,59,21,12,0,3,36,20,0,5,118,1,48,5,0,70,6,1,0,0,0,0,16
22013,13111,21,0,19,5,0,3,4,8,3,3,0,5,31,1,3,16,164,0,5,3,0,54,0,0,0,0,0,10,10
22015,123039,111,1,92,29,4,10,27,713,11,6,4,14,301,56,59,55,447,7,132,41,0,453,10,0,96,0,29,65,41
22017,239777,298,5,200,87,34,8,71,1407,109,40,29,41,733,123,134,169,4267,11,36,110,4,1559,59,101,0,0,2,243,333
22019,203221,244,0,170,47,16,5,34,1201,53,10,12,32,2167,309,474,90,1563,4,157,39,1,714,23,18,6,0,32,144,146
22021,9878,37,0,20,5,1,0,0,31,15,20,3,0,81,111,11,0,221,0,31,0,0,30,0,0,0,0,0,5,22
22023,6934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22025,9461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22027,15705,12,0,8,1,0,0,0,5,0,0,3,0,11,0,4,0,18,0,0,20,0,12,0,0,0,0,0,2,1
22029,19306,38,2,35,4,2,3,7,75,2,2,1,0,52,21,20,16,282,0,57,6,1,83,0,0,0,0,1,17,19
22031,27374,29,0,18,7,0,4,1,58,4,1,1,0,44,27,19,3,121,0,119,0,0,72,1,0,0,0,0,7,8
22033,438441,759,23,566,404,77,65,256,3692,354,129,11,10,2711,219,19,19,5823,6,1215,107,4,2739,61,58,0,15,2,368,552
22035,6914,23,1,6,0,0,1,0,6,0,0,0,0,2,0,0,0,23,0,4,1,0,47,1,0,0,0,0,4,1
22037,19088,33,0,4,6,5,0,0,10,5,1,3,1,8,1,2,4,148,0,4,2,0,1,2,0,0,0,0,2,7
22039,33185,28,0,12,1,0,0,2,53,1,0,0,0,1,0,6,0,6,0,6,0,0,12,0,0,0,0,0,4,0
22041,19959,77,0,37,0,1,0,1,112,35,50,8,9,74,55,11,18,3,0,117,11,0,116,5,0,0,0,2,2,36
22043,22370,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0
22045,69889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22047,32449,113,8,34,3,1,5,2,80,9,5,0,3,40,50,5,15,122,1,85,99,0,142,10,1,1,0,1,4,27
22049,15760,6,0,19,5,0,1,0,34,9,18,0,3,64,52,10,7,42,0,15,25,0,10,1,0,0,0,15,8,7
22051,431706,2249,9,302,49,39,64,157,3263,100,47,98,3,1277,237,676,51,1559,3,272,45,2,517,59,128,29,0,89,190,274
22053,31392,8,0,9,4,1,1,3,51,15,9,0,11,84,26,14,18,161,0,25,30,0,35,2,12,3,4,0,8,5
22055,244052,447,3,332,149,26,23,82,1449,317,63,654,7,555,317,1047,74,6417,33,423,185,1,1086,54,12,57,0,12,76,446
22057,97714,104,4,75,26,8,4,0,447,6,11,41,1,214,63,196,15,486,4,118,12,0,654,9,1,0,0,0,86,61
22059,14831,11,0,10,3,0,0,0,15,8,0,3,16,35,9,2,38,48,0,12,5,0,9,1,0,0,0,1,5,5
22061,46965,75,0,81,7,4,3,7,234,40,50,8,7,161,77,20,10,842,0,84,12,1,209,7,4,0,0,0,57,30
22063,140177,184,3,297,67,9,10,17,784,20,36,3,35,484,128,83,175,4030,2,103,145,3,415,30,1,17,692,6,11,99
22065,10985,22,0,16,0,1,0,4,31,5,2,10,1,3,2,3,3,32,0,35,1,2,31,4,2,0,0,0,18,8
22067,24959,36,0,75,11,5,2,6,115,4,3,17,0,39,1,16,11,289,0,40,56,0,97,2,0,1,0,0,38,25
22069,38328,123,1,77,22,7,8,17,239,31,24,0,12,222,73,8,37,1179,7,116,36,0,233,33,0,23,0,9,28,56
22071,394498,972,12,762,96,22,60,246,1580,155,207,27,10,2012,332,108,31,3712,6,1156,172,6,2979,388,16,34,0,1,587,549
22073,153642,270,3,148,24,15,8,25,989,3,0,1,0,869,98,298,58,849,6,142,40,0,830,7,11,77,0,38,167,116
22075,23311,26,1,18,3,0,0,2,42,2,4,0,0,65,3,6,8,79,0,7,0,0,79,2,0,0,0,1,10,18
22077,21706,64,0,21,7,6,0,2,35,6,0,6,0,23,7,9,3,249,0,25,2,1,84,0,0,0,0,0,26,12
22079,129655,302,2,280,72,8,14,58,358,14,67,19,62,618,61,476,106,3743,19,427,106,0,659,19,7,26,0,2,108,180
22081,8353,7,3,2,4,0,0,3,25,0,0,0,0,6,0,0,1,201,0,6,17,0,22,0,0,0,0,0,12,9
22083,20006,7,2,20,3,4,3,1,22,46,36,5,10,78,70,11,39,516,5,31,0,0,87,4,1,2,4,0,9,32
22085,23867,21,0,17,4,1,8,0,66,9,9,0,18,47,54,13,28,250,0,59,29,0,95,5,0,0,0,3,2,26
22087,47863,27,0,9,1,0,5,2,40,0,0,1,0,11,4,19,0,41,0,1,0,0,27,2,0,0,0,0,3,4
22089,52579,92,6,49,4,1,3,11,113,24,33,1,24,335,36,7,24,263,10,279,2,1,344,22,0,17,0,0,21,35
22091,10092,38,0,26,3,7,1,2,48,1,1,0,0,6,1,4,6,44,0,16,0,0,77,2,0,0,0,0,19,8
22093,20792,38,2,18,3,1,0,0,34,2,2,2,0,36,10,21,5,59,0,9,1,0,118,3,0,0,0,0,10,5
22095,42643,40,1,21,2,8,2,0,213,1,0,0,0,94,25,39,1,129,9,43,0,0,336,7,0,0,0,0,45,48
22097,82193,270,2,186,23,9,11,25,623,20,23,11,2,251,77,35,12,447,8,471,64,0,624,33,1,27,0,3,88,117
22099,53316,94,3,62,42,2,6,7,185,5,68,18,10,94,5,5,2,1452,0,32,157,0,453,14,0,0,0,1,90,26
22101,48922,81,2,74,24,3,10,9,221,65,38,27,26,438,72,215,74,1873,2,156,74,5,348,14,4,7,5,1,36,63
22103,259700,259,2,150,54,13,34,24,908,34,26,29,1,733,295,269,14,2237,1,215,25,1,774,33,2,4,22,16,103,74
22105,134611,356,3,221,53,10,11,52,895,47,45,29,18,372,126,226,84,3579,13,407,13,1,406,5,0,12,0,7,116,120
22107,4349,4,0,6,1,0,0,1,2,0,1,1,0,5,0,3,2,4,0,2,0,0,11,0,0,0,0,0,1,1
22109,110320,127,4,47,13,8,7,11,811,60,155,0,0,163,85,1,8,2411,32,572,47,0,897,11,5,120,0,6,39,32
22111,22138,60,2,36,10,3,1,7,64,1,7,1,3,38,34,6,22,193,0,19,5,0,126,3,0,0,0,0,8,8
22113,59702,83,30,76,18,3,3,15,184,7,32,4,7,88,30,23,36,186,4,53,17,0,234,10,0,1,0,0,4,42
22115,47659,44,5,48,14,2,6,3,127,4,5,2,12,147,6,55,59,520,5,49,28,0,86,9,0,2,0,0,51,43
22117,46249,130,1,71,14,6,17,10,288,20,26,7,4,120,67,44,61,1273,1,88,10,0,240,9,0,10,0,0,62,38
22119,38285,51,0,23,12,3,2,10,113,8,21,2,7,141,86,12,37,174,0,70,56,0,115,16,1,5,0,0,33,34
22121,26598,40,2,23,4,3,2,6,126,17,8,0,5,64,46,12,9,92,16,24,11,0,87,4,1,13,1,3,11,20
22123,10847,9,0,8,1,1,2,0,38,8,8,1,6,18,23,6,21,20,0,53,9,3,4,0,0,0,0,53,3,2
22125,15348,22,0,10,1,0,1,1,10,0,7,0,2,36,0,3,0,663,0,15,6,0,55,9,0,0,0,0,17,5
22127,13914,46,1,26,3,2,2,4,40,7,10,0,7,17,24,1,8,152,1,16,14,0,52,1,0,2,0,0,7,12
23001,108026,46,2,42,18,1,7,10,391,9,20,7,2,27,81,52,19,1810,0,172,14,0,404,11,9,0,0,2,84,8
23003,66774,56,1,46,24,0,2,4,276,2,11,1,23,20,39,25,92,1079,0,62,22,0,309,9,0,0,0,0,57,12
23005,296064,103,2,100,40,2,10,23,947,4,24,11,6,95,277,132,97,2731,0,218,17,0,865,47,32,21,0,0,156,19
23007,29893,14,0,4,3,0,3,0,49,3,5,3,1,15,12,5,2,368,0,6,0,0,124,5,0,2,0,0,31,8
23009,55047,8,0,21,9,0,4,0,146,1,0,31,1,19,5,10,6,390,0,39,6,0,146,4,0,0,0,0,29,0
23011,122481,69,1,94,23,4,14,22,602,11,163,28,19,77,232,152,59,2150,0,130,12,0,856,15,0,0,0,0,167,26
23013,39905,22,0,10,10,0,0,0,57,0,2,6,0,4,20,22,1,255,0,36,10,0,97,5,0,0,0,0,26,1
23015,34449,6,0,16,6,0,2,1,67,6,6,1,1,9,7,6,1,334,0,12,3,0,106,4,0,0,0,0,21,3
23017,57785,11,0,25,1,1,1,0,100,0,0,91,2,9,0,1,0,536,3,57,1,0,74,12,8,0,0,0,5,3
23019,151245,39,2,57,28,2,5,13,961,5,6,48,8,70,18,333,21,1128,0,208,24,0,560,26,1,0,0,0,130,15
23021,16763,1,0,7,2,0,0,0,22,0,0,2,0,0,0,8,0,104,0,4,0,0,64,2,0,0,0,0,2,5
23023,35801,11,2,9,6,0,2,0,49,1,0,0,0,7,3,9,3,558,0,40,1,0,78,4,0,0,0,0,15,2
23025,50557,24,1,18,11,0,1,1,101,4,3,0,2,14,21,15,7,518,0,46,3,0,264,2,0,0,0,0,66,6
23027,39934,11,0,8,0,0,1,1,15,1,0,4,1,0,3,7,0,100,0,34,6,0,63,6,0,0,0,0,9,2
23029,31429,20,1,15,2,0,4,0,37,2,5,0,1,2,16,1,7,322,0,33,24,0,63,3,0,5,2,0,39,9
23031,208059,83,2,28,15,0,7,14,446,36,6,14,5,135,60,71,26,2035,0,134,11,0,726,20,1,2,0,0,138,16
24001,70140,53,5,112,32,1,5,35,464,22,18,25,4,232,64,161,25,1880,0,202,22,0,707,15,2,3,0,4,25,24
