,FIPS_Code,Unemployment_rate_2019,Median_Household_Income_2019
2852,51079,2.2,73345.0
2853,51081,3.2,47315.0
2854,51083,3.8,42619.0
2855,51085,2.3,90824.0
2856,51087,2.7,68975.0
2857,51089,3.2,41908.0
2858,51091,2.5,45917.0
2859,51093,2.7,78749.0
2860,51095,2.5,92773.0
2861,51097,2.7,54185.0
2862,51099,2.6,85657.0
2863,51101,2.6,73035.0
2864,51103,4.2,55072.0
2865,51105,3.9,35878.0
2866,51107,2.2,151806.0
2867,51109,2.6,64135.0
2868,51111,3.0,44860.0
2869,51113,2.1,66397.0
2870,51115,2.8,69112.0
2871,51117,3.8,43128.0
2872,51119,2.5,58834.0
2873,51121,2.7,58740.0
2874,51125,2.6,55804.0
2875,51127,2.3,102619.0
2876,51131,4.3,45235.0
2877,51133,4.1,60385.0
2878,51135,2.6,45913.0
2879,51137,2.9,71691.0
2880,51139,3.7,52877.0
2881,51141,3.3,43568.0
2882,51143,3.2,51682.0
2883,51145,2.4,94293.0
2884,51147,3.6,44586.0
2885,51149,3.2,74518.0
2886,51153,2.4,106208.0
2887,51155,3.2,54086.0
2888,51157,2.4,79086.0
2889,51159,2.9,49758.0
2890,51161,2.4,71742.0
2891,51163,2.6,58501.0
2892,51165,2.3,67242.0
2893,51167,4.0,40345.0
2894,51169,3.0,41288.0
2895,51171,2.4,59087.0
2896,51173,3.6,41964.0
2897,51175,2.5,62327.0
2898,51177,2.8,90262.0
2899,51179,2.6,109090.0
2900,51181,3.3,59069.0
2901,51183,4.4,45134.0
2902,51185,4.2,43619.0
2903,51187,2.7,69878.0
2904,51191,3.2,52387.0
2905,51193,3.4,54885.0
2906,51195,4.4,42372.0
2907,51197,3.4,48543.0
2908,51199,2.6,91535.0
2909,51510,2.0,102589.0
2910,51520,3.6,37678.0
2911,51530,2.6,44752.0
2912,51540,2.3,58717.0
2913,51550,2.8,77361.0
2914,51570,3.1,57688.0
2915,51580,3.9,41842.0
2916,51590,4.8,36073.0
2917,51595,4.8,38631.0
2918,51600,2.1,106430.0
2919,51610,2.0,137849.0
2920,51620,3.8,45433.0
2921,51630,3.2,62121.0
2922,51640,3.1,37229.0
2923,51650,3.6,55816.0
2924,51660,3.1,48189.0
2925,51670,4.1,38293.0
2926,51678,4.5,54204.0
2927,51680,3.6,50612.0
2928,51683,2.4,84405.0
2929,51685,2.4,83145.0
2930,51690,3.9,37814.0
2931,51700,3.3,53022.0
2932,51710,3.3,52437.0
2933,51720,3.5,38062.0
2934,51730,5.4,40240.0
2935,51735,2.3,98217.0
2936,51740,3.8,50411.0
2937,51750,3.4,41530.0
2938,51760,3.2,50949.0
2939,51770,2.9,45534.0
2940,51775,2.7,54888.0
2941,51790,2.6,54296.0
2942,51800,2.9,77847.0
2943,51810,2.6,78491.0
2944,51820,2.8,44619.0
2945,51830,3.7,56569.0
2946,51840,2.7,60254.0
2947,53001,5.6,53535.0
2948,53003,4.1,54776.0
2949,53005,5.2,72847.0
2950,53007,4.8,59838.0
2951,53009,6.6,57571.0
2952,53011,4.7,80407.0
2953,53013,5.4,56338.0
2954,53015,5.9,57316.0
2955,53017,5.6,63086.0
2956,53019,11.2,47463.0
2957,53021,6.4,63575.0
2958,53023,5.5,54555.0
2959,53025,6.8,57152.0
2960,53027,7.0,59346.0
2961,53029,5.0,72173.0
2962,53031,5.6,60556.0
2963,53033,2.6,102338.0
2964,53035,4.5,79268.0
2965,53037,5.4,59172.0
2966,53039,5.8,60567.0
2967,53041,6.1,58525.0
2968,53043,5.0,60849.0
2969,53045,6.3,63689.0
2970,53047,6.7,44777.0
2971,53049,7.0,50521.0
2972,53051,7.9,51950.0
2973,53053,5.1,78779.0
2974,53055,3.8,69113.0
2975,53057,5.4,67551.0
2976,53059,5.4,69163.0
2977,53061,2.8,89119.0
2978,53063,5.2,59976.0
2979,53065,7.0,55000.0
2980,53067,4.8,77890.0
2981,53069,6.6,61123.0
2982,53071,4.9,60202.0
2983,53073,5.0,68656.0
2984,53075,4.3,45906.0
2985,53077,7.0,55674.0
2986,54001,5.9,39710.0
2987,54003,3.6,63012.0
2988,54005,5.5,43697.0
2989,54007,7.4,39651.0
2990,54009,5.2,50900.0
2991,54011,4.2,42125.0
2992,54013,13.0,37307.0
2993,54015,8.6,41923.0
2994,54017,4.5,50642.0
2995,54019,5.7,41430.0
2996,54021,6.8,40373.0
2997,54023,5.5,47400.0
2998,54025,4.6,43564.0
2999,54027,3.9,54811.0
3000,54029,5.2,51017.0
3001,54031,5.2,46658.0
3002,54033,4.5,53909.0
3003,54035,5.0,50808.0
3004,54037,3.1,75225.0
3005,54039,4.6,48334.0
3006,54041,6.2,46895.0
3007,54043,6.3,43198.0
3008,54045,5.9,38533.0
3009,54047,9.2,29106.0
3010,54049,5.1,51300.0
3011,54051,6.4,53145.0
3012,54053,6.0,47753.0
3013,54055,5.7,41794.0
3014,54057,5.7,49704.0
3015,54059,6.8,34698.0
3016,54061,3.6,55652.0
3017,54063,4.4,44655.0
3018,54065,3.9,50660.0
3019,54067,6.3,40023.0
3020,54069,4.5,50390.0
3021,54071,3.9,43451.0
3022,54073,6.9,54972.0
3023,54075,5.7,39454.0
3024,54077,4.6,50821.0
3025,54079,4.4,66991.0
3026,54081,4.7,45386.0
3027,54083,5.9,46285.0
3028,54085,5.7,46131.0
3029,54087,9.6,41671.0
3030,54089,5.5,37000.0
3031,54091,4.9,48294.0
3032,54093,5.2,47222.0
3033,54095,7.7,48345.0
3034,54097,6.0,45074.0
3035,54099,5.4,42095.0
3036,54101,6.3,34385.0
3037,54103,7.3,46824.0
3038,54105,7.8,48627.0
3039,54107,5.1,49209.0
3040,54109,7.0,42761.0
3041,55001,5.0,53156.0
3042,55003,4.7,47202.0
3043,55005,3.9,54372.0
3044,55007,5.5,58065.0
3045,55009,3.1,65494.0
3046,55011,4.1,58407.0
3047,55013,5.2,51519.0
3048,55015,2.8,80354.0
3049,55017,3.7,60713.0
3050,55019,3.2,54296.0
3051,55021,3.0,69219.0
3052,55023,4.1,51919.0
3053,55025,2.4,77828.0
3054,55027,3.0,61730.0
3055,55029,3.7,64217.0
3056,55031,4.1,55651.0
3057,55033,3.5,61506.0
3058,55035,3.0,64972.0
3059,55037,4.6,58270.0
3060,55039,2.9,65905.0
3061,55041,5.1,48964.0
3062,55043,3.2,56418.0
3063,55045,2.8,64319.0
3064,55047,3.8,59458.0
3065,55049,2.8,67390.0
3066,55051,5.9,48813.0
3067,55053,3.8,57247.0
3068,55055,3.1,71098.0
3069,55057,3.2,55787.0
3070,55059,3.9,66460.0
3071,55061,3.2,65879.0
3072,55063,2.8,59758.0
3073,55065,2.6,59128.0
3074,55067,4.1,49597.0
3075,55069,3.6,60728.0
3076,55071,3.3,61326.0
3077,55073,2.8,66092.0
3078,55075,4.5,54404.0
3079,55077,3.8,56790.0
3080,55078,8.1,40300.0
3081,55079,3.9,53505.0
3082,55081,2.9,60296.0
3083,55083,3.5,66401.0
3084,55085,4.2,62765.0
3085,55087,2.9,66994.0
3086,55089,2.8,90446.0
3087,55091,3.6,62675.0
3088,55093,3.3,75368.0
3089,55095,3.9,63910.0
3090,55097,3.2,58248.0
3091,55099,4.3,48761.0
3092,55101,4.0,61691.0
3093,55103,3.1,51295.0
3094,55105,3.7,61624.0
3095,55107,4.8,49860.0
3096,55109,3.3,87098.0
3097,55111,2.9,63752.0
3098,55113,4.6,53908.0
3099,55115,3.2,58982.0
3100,55117,2.7,62108.0
3101,55119,3.6,52419.0
3102,55121,3.5,61687.0
3103,55123,3.2,56272.0
3104,55125,4.1,55576.0
3105,55127,3.2,64682.0
3106,55129,4.0,52735.0
3107,55131,2.8,81928.0
3108,55133,2.9,91070.0
3109,55135,3.2,61773.0
3110,55137,4.0,55476.0
3111,55139,3.0,59643.0
3112,55141,3.7,57325.0
3113,56001,3.2,52216.0
3114,56003,4.4,53018.0
3115,56005,3.8,83997.0
3116,56007,3.5,61626.0
3117,56009,2.9,72481.0
3118,56011,3.3,64120.0
3119,56013,4.5,57953.0
3120,56015,3.8,55540.0
3121,56017,3.5,52344.0
3122,56019,3.7,57224.0
3123,56021,3.5,69613.0
3124,56023,3.4,71269.0
3125,56025,4.0,66104.0
3126,56027,2.8,48513.0
3127,56029,4.2,59494.0
3128,56031,3.6,57425.0
3129,56033,3.6,64030.0
3130,56035,4.7,78055.0
3131,56037,4.0,80639.0
3132,56039,2.8,98837.0
3133,56041,4.0,70756.0
3134,56043,4.1,55122.0
3135,56045,3.0,59410.0
3136,72001,15.3,
3137,72003,10.1,
3138,72005,10.3,
3139,72007,9.2,
3140,72009,10.4,
3141,72011,8.4,
3142,72013,9.6,
3143,72015,13.4,
3144,72017,11.3,
3145,72019,8.6,
3146,72021,6.3,
3147,72023,8.7,
3148,72025,6.8,
3149,72027,8.6,
3150,72029,6.6,
3151,72031,5.9,
3152,72033,7.2,
3153,72035,7.0,
3154,72037,10.5,
3155,72039,11.1,
3156,72041,6.8,
3157,72043,12.3,
3158,72045,8.9,
3159,72047,9.1,
3160,72049,3.1,
3161,72051,5.7,
3162,72053,10.8,
3163,72054,10.9,
3164,72055,14.8,
3165,72057,12.0,
3166,72059,13.8,
3167,72061,4.1,
3168,72063,5.7,
3169,72065,12.2,
3170,72067,8.6,
3171,72069,10.1,
3172,72071,9.0,
3173,72073,14.1,
3174,72075,9.9,
3175,72077,8.3,
3176,72079,12.8,
3177,72081,14.7,
3178,72083,11.6,
3179,72085,8.9,
3180,72087,7.7,
3181,72089,9.5,
3182,72091,8.0,
3183,72093,13.7,
3184,72095,15.1,
3185,72097,10.6,
3186,72099,10.5,
3187,72101,9.1,
3188,72103,8.8,
3189,72105,8.4,
3190,72107,10.2,
3191,72109,15.6,
3192,72111,14.1,
3193,72113,9.7,
3194,72115,11.6,
3195,72117,13.7,
3196,72119,7.3,
3197,72121,13.1,
3198,72123,14.4,
3199,72125,11.3,
3200,72127,5.6,
3201,72129,8.8,
3202,72131,13.6,
3203,72133,11.0,
3204,72135,5.6,
3205,72137,5.8,
3206,72139,4.9,
3207,72141,11.3,
3208,72143,8.1,
3209,72145,9.6,
3210,72147,7.0,
3211,72149,15.8,
3212,72151,13.1,
3213,72153,14.6,
