,FIPS,pct_less_HS,pct_HS,pct_some_college,pct_college
2582,48013,22.9,38.7,23.9,14.4
2583,48015,16.0,29.2,30.9,23.9
2584,48017,23.1,35.1,24.6,17.2
2585,48019,10.7,32.3,34.2,22.8
2586,48021,18.1,30.4,30.9,20.7
2587,48023,14.5,35.0,27.7,22.8
2588,48025,24.6,34.2,32.3,8.9
2589,48027,9.0,26.0,39.9,25.2
2590,48029,15.8,25.4,30.8,28.0
2591,48031,9.9,30.3,33.3,26.5
2592,48033,5.3,20.1,35.2,39.5
2593,48035,13.5,34.2,32.5,19.8
2594,48037,11.2,34.8,33.3,20.6
2595,48039,12.1,25.5,32.4,30.0
2596,48041,12.8,19.2,26.3,41.7
2597,48043,14.3,21.3,24.3,40.0
2598,48045,13.9,36.5,29.9,19.8
2599,48047,31.2,24.7,28.4,15.7
2600,48049,12.8,36.3,31.8,19.1
2601,48051,17.5,38.4,26.8,17.3
2602,48053,11.7,30.8,32.2,25.4
2603,48055,21.8,37.9,25.7,14.6
2604,48057,20.7,33.0,32.1,14.2
2605,48059,11.8,35.8,31.4,21.0
2606,48061,32.1,26.4,24.2,17.3
2607,48063,12.8,35.3,32.5,19.4
2608,48065,6.7,32.0,32.9,28.4
2609,48067,14.1,43.3,26.3,16.4
2610,48069,25.9,32.2,26.3,15.6
2611,48071,11.5,27.0,38.8,22.7
2612,48073,21.0,30.5,31.3,17.2
2613,48075,18.0,34.9,28.9,18.3
2614,48077,9.5,36.9,32.2,21.4
2615,48079,32.3,30.7,28.9,8.0
2616,48081,16.3,34.1,31.8,17.8
2617,48083,13.5,36.7,34.1,15.8
2618,48085,6.2,15.0,26.5,52.3
2619,48087,26.1,25.9,27.7,20.2
2620,48089,16.9,34.3,27.8,21.0
2621,48091,7.4,25.0,30.8,36.8
2622,48093,15.5,34.9,29.3,20.3
2623,48095,32.1,30.8,24.1,13.0
2624,48097,13.9,31.5,33.7,20.9
2625,48099,12.0,28.1,43.8,16.1
2626,48101,23.8,26.9,32.5,16.8
2627,48103,20.5,32.8,32.0,14.7
2628,48105,23.0,33.5,29.5,14.0
2629,48107,24.0,35.9,27.0,13.2
2630,48109,33.7,35.0,21.1,10.2
2631,48111,29.6,28.0,26.6,15.8
2632,48113,20.7,22.6,25.3,31.5
2633,48115,30.1,32.3,23.4,14.2
2634,48117,26.2,36.6,25.3,12.0
2635,48119,12.2,32.0,30.6,25.1
2636,48121,7.5,17.8,29.6,45.1
2637,48123,19.2,39.1,29.1,12.6
2638,48125,15.6,35.8,30.1,18.5
2639,48127,33.6,36.2,16.6,13.6
2640,48129,11.3,34.0,36.8,17.9
2641,48131,31.4,30.7,28.9,9.0
2642,48133,15.6,31.6,36.8,16.0
2643,48135,24.0,30.3,30.2,15.4
2644,48137,27.9,22.7,31.3,18.2
2645,48139,13.8,27.7,34.2,24.3
2646,48141,21.5,23.7,31.4,23.3
2647,48143,11.7,26.3,30.5,31.5
2648,48145,23.1,38.4,26.0,12.4
2649,48147,14.5,35.2,32.8,17.4
2650,48149,13.9,39.1,27.3,19.7
2651,48151,13.9,34.7,32.8,18.6
2652,48153,25.8,27.7,30.6,15.9
2653,48155,18.1,32.0,33.6,16.2
2654,48157,9.4,17.9,26.5,46.2
2655,48159,8.7,27.9,36.8,26.6
2656,48161,17.4,33.2,34.2,15.3
2657,48163,33.8,34.2,24.7,7.3
2658,48165,38.2,29.8,20.5,11.4
2659,48167,11.0,24.9,33.0,31.1
2660,48169,38.4,28.6,19.1,13.9
2661,48171,11.0,29.9,26.8,32.2
2662,48173,30.6,18.7,23.6,27.2
2663,48175,17.0,26.5,39.2,17.3
2664,48177,23.3,44.1,19.6,13.1
2665,48179,19.8,32.7,33.5,13.9
2666,48181,11.3,30.1,38.2,20.4
2667,48183,15.9,28.2,34.6,21.3
2668,48185,19.4,34.8,30.0,15.7
2669,48187,11.3,30.5,30.1,28.2
2670,48189,23.4,34.7,24.7,17.1
2671,48191,20.4,30.0,33.8,15.9
2672,48193,16.0,35.8,25.8,22.4
2673,48195,32.2,26.7,26.0,15.1
2674,48197,21.1,32.7,32.5,13.7
2675,48199,12.0,38.2,32.9,16.8
2676,48201,18.6,23.4,26.6,31.5
2677,48203,14.7,34.0,32.2,19.1
2678,48205,17.4,37.5,27.2,17.8
2679,48207,29.7,35.1,23.4,11.9
2680,48209,9.9,23.3,29.5,37.2
2681,48211,17.9,31.5,29.4,21.2
2682,48213,16.5,34.4,31.8,17.3
2683,48215,34.3,23.5,23.5,18.7
2684,48217,16.5,34.9,31.3,17.4
2685,48219,23.8,26.7,33.7,15.8
2686,48221,10.6,30.0,33.0,26.4
2687,48223,15.1,35.7,29.2,20.1
2688,48225,18.8,36.2,29.8,15.2
2689,48227,20.0,33.7,33.7,12.6
2690,48229,44.5,30.6,14.2,10.7
2691,48231,15.5,34.0,30.6,19.9
2692,48233,14.0,34.4,37.5,14.0
2693,48235,6.8,37.6,40.5,15.0
2694,48237,18.0,40.0,28.6,13.5
2695,48239,17.6,31.1,34.8,16.5
2696,48241,15.0,44.7,27.4,12.9
2697,48243,21.1,20.1,28.2,30.5
2698,48245,15.8,31.9,32.6,19.7
2699,48247,25.5,37.6,23.5,13.4
2700,48249,25.1,36.6,26.1,12.2
2701,48251,14.3,35.9,31.1,18.7
2702,48253,21.6,38.6,28.1,11.7
2703,48255,24.3,36.9,23.5,15.3
2704,48257,14.2,32.4,32.9,20.5
2705,48259,7.2,20.6,30.1,42.1
2706,48261,73.6,20.2,5.2,1.0
2707,48263,14.2,32.6,27.8,25.4
2708,48265,11.4,27.2,34.1,27.4
2709,48267,14.9,32.9,29.7,22.5
2710,48269,20.3,34.8,24.1,20.9
2711,48271,21.5,36.8,29.6,12.1
2712,48273,21.6,26.7,27.2,24.6
2713,48275,18.1,34.3,27.5,20.1
2714,48277,15.7,33.1,32.5,18.7
2715,48279,25.1,32.4,28.1,14.4
2716,48281,9.0,29.4,41.7,19.9
2717,48283,36.4,38.6,17.5,7.5
2718,48285,14.4,40.9,28.1,16.7
2719,48287,15.4,36.2,33.9,14.6
2720,48289,18.2,40.0,27.7,14.0
2721,48291,22.7,37.8,29.8,9.7
2722,48293,18.9,33.2,33.1,14.8
2723,48295,17.9,32.6,29.9,19.7
2724,48297,23.1,34.1,30.6,12.2
2725,48299,14.2,26.5,34.0,25.3
2726,48301,19.7,19.7,60.6,0.0
2727,48303,13.8,25.6,30.4,30.1
2728,48305,24.6,29.4,28.7,17.3
2729,48307,23.2,27.6,31.9,17.3
2730,48309,15.1,27.0,33.6,24.2
2731,48311,7.3,32.7,31.3,28.8
2732,48313,19.2,38.5,27.6,14.7
2733,48315,14.8,41.0,29.4,14.7
2734,48317,22.6,33.0,26.1,18.3
2735,48319,12.3,26.7,33.4,27.6
2736,48321,19.4,31.6,31.5,17.4
2737,48323,40.5,22.6,24.2,12.7
2738,48325,16.8,31.0,32.3,19.8
2739,48327,22.1,36.1,23.8,18.0
2740,48329,15.5,25.7,31.5,27.4
2741,48331,18.6,38.1,29.2,14.1
2742,48333,17.0,31.9,32.8,18.3
2743,48335,21.3,40.3,27.1,11.3
2744,48337,14.3,37.6,31.2,16.9
2745,48339,12.3,22.8,30.4,34.5
2746,48341,32.7,26.2,26.9,14.3
2747,48343,11.4,41.4,32.8,14.3
2748,48345,12.5,31.3,39.4,16.8
2749,48347,17.1,28.6,29.8,24.5
2750,48349,21.6,29.0,33.5,15.9
2751,48351,16.6,42.9,30.8,9.7
2752,48353,17.7,35.1,31.9,15.2
2753,48355,17.2,29.3,31.7,21.8
2754,48357,25.6,33.0,25.8,15.6
2755,48359,9.7,37.2,31.1,22.0
2756,48361,12.1,37.2,35.2,15.5
2757,48363,15.8,34.1,33.5,16.6
2758,48365,17.1,31.4,35.3,16.1
2759,48367,11.4,28.8,33.4,26.4
2760,48369,29.2,31.1,21.8,17.9
2761,48371,30.9,35.9,23.3,9.8
2762,48373,18.4,39.5,29.1,13.1
2763,48375,23.0,32.0,30.1,14.9
2764,48377,46.6,15.9,16.3,21.2
2765,48379,14.6,40.6,31.1,13.7
2766,48381,7.7,22.8,37.1,32.4
2767,48383,17.8,41.9,29.8,10.5
2768,48385,16.7,30.4,35.5,17.4
2769,48387,14.6,40.4,32.6,12.5
2770,48389,30.3,32.7,24.8,12.3
2771,48391,19.7,38.4,30.3,11.5
2772,48393,7.3,30.4,37.3,25.0
2773,48395,15.5,35.5,32.9,16.1
2774,48397,7.3,18.7,33.3,40.7
2775,48399,20.8,35.2,25.8,18.1
2776,48401,19.4,31.8,33.4,15.5
2777,48403,15.3,35.6,31.5,17.6
2778,48405,17.7,40.1,28.3,14.0
2779,48407,15.5,48.0,25.2,11.2
2780,48409,20.1,32.7,31.6,15.6
2781,48411,25.2,34.9,25.8,14.1
2782,48413,20.4,24.8,38.2,16.6
2783,48415,21.3,34.3,28.1,16.2
2784,48417,13.6,21.8,34.1,30.5
2785,48419,23.6,35.0,27.6,13.8
2786,48421,21.0,30.7,33.3,15.0
2787,48423,14.2,23.4,35.9,26.4
2788,48425,10.4,38.5,24.7,26.4
2789,48427,46.7,26.3,17.1,9.9
2790,48429,21.5,28.6,33.7,16.2
2791,48431,10.6,52.0,27.9,9.5
2792,48433,18.7,34.4,32.1,14.8
2793,48435,26.1,33.0,23.8,17.1
2794,48437,26.7,29.9,28.1,15.3
2795,48439,13.9,24.0,29.9,32.3
2796,48441,10.7,31.0,33.1,25.2
2797,48443,13.5,26.8,41.2,18.4
2798,48445,31.6,31.7,25.3,11.4
2799,48447,13.4,35.7,29.2,21.7
2800,48449,23.3,33.4,26.9,16.3
2801,48451,13.7,30.2,31.6,24.5
2802,48453,10.7,16.5,22.9,50.0
2803,48455,16.9,35.9,34.3,12.9
2804,48457,18.0,43.0,25.6,13.4
2805,48459,14.2,34.4,34.3,17.1
2806,48461,24.4,41.2,24.7,9.6
2807,48463,24.2,29.3,28.6,17.9
2808,48465,31.8,24.4,25.4,18.4
2809,48467,15.4,34.2,34.6,15.8
2810,48469,16.2,30.8,33.0,20.0
2811,48471,14.0,39.9,25.4,20.8
2812,48473,17.5,32.5,28.9,21.1
2813,48475,21.4,36.2,29.9,12.5
2814,48477,13.3,31.0,28.9,26.8
2815,48479,32.4,25.3,23.3,18.9
2816,48481,21.7,27.5,32.7,18.0
2817,48483,19.8,30.0,33.4,16.8
2818,48485,13.4,31.7,31.8,23.1
2819,48487,22.8,34.0,28.0,15.2
2820,48489,34.3,35.7,21.2,8.9
2821,48491,6.8,20.5,31.4,41.3
2822,48493,12.4,36.1,29.7,21.8
2823,48495,30.8,30.3,30.7,8.2
2824,48497,14.7,34.8,32.5,18.0
2825,48499,15.3,33.4,34.7,16.6
2826,48501,36.5,26.2,24.6,12.7
2827,48503,17.0,33.7,30.0,19.3
2828,48505,38.1,30.8,19.5,11.6
2829,48507,33.1,32.7,23.3,10.9
2830,49000,7.7,22.8,35.4,34.0
2831,49001,11.1,32.6,35.3,21.1
2832,49003,6.9,31.0,38.1,23.9
2833,49005,6.9,20.2,34.6,38.3
2834,49007,8.4,27.1,47.3,17.1
2835,49009,6.0,40.0,40.5,13.4
2836,49011,4.4,21.2,36.7,37.8
2837,49013,11.2,36.7,37.4,14.7
2838,49015,6.2,30.2,47.3,16.3
2839,49017,7.3,36.2,30.6,25.9
2840,49019,6.7,28.5,36.2,28.6
2841,49021,7.1,23.6,39.5,29.8
2842,49023,8.9,38.6,36.6,16.0
2843,49025,7.5,21.8,40.8,29.9
2844,49027,11.9,30.6,36.9,20.6
2845,49029,1.9,19.6,39.2,39.4
2846,49031,9.0,40.5,30.2,20.2
2847,49033,4.3,32.1,40.6,23.0
2848,49035,9.2,22.6,32.6,35.6
2849,49037,15.1,32.2,34.4,18.3
2850,49039,9.8,28.9,40.4,20.9
2851,49041,9.4,32.8,39.4,18.5
2852,49043,5.1,16.0,23.9,55.0
2853,49045,8.7,29.3,37.7,24.2
2854,49047,14.3,34.9,35.0,15.8
2855,49049,5.4,16.4,37.4,40.8
2856,49051,5.4,21.8,32.9,39.9
2857,49053,7.1,23.4,41.5,28.1
2858,49055,11.6,24.6,40.4,23.4
2859,49057,9.4,29.6,36.6,24.5
2860,50000,7.3,28.8,25.9,38.0
2861,50001,6.5,29.1,24.8,39.6
2862,50003,8.8,29.1,25.9,36.2
2863,50005,8.7,35.3,27.0,29.0
2864,50007,5.6,19.0,24.1,51.3
2865,50009,13.2,46.0,24.7,16.2
2866,50011,9.3,37.9,28.7,24.1
2867,50013,7.1,27.0,26.1,39.8
2868,50015,7.2,25.6,29.1,38.2
2869,50017,8.2,36.2,26.6,29.1
2870,50019,11.7,39.5,27.3,21.5
2871,50021,7.4,34.4,27.3,30.8
2872,50023,6.3,26.9,24.9,41.8
2873,50025,7.6,29.5,24.8,38.1
2874,50027,6.6,29.1,26.1,38.2
2875,51000,10.3,24.0,27.0,38.8
2876,51001,18.5,36.7,25.3,19.5
2877,51003,7.9,15.8,21.2,55.1
2878,51005,14.0,40.3,30.6,15.0
2879,51007,16.1,40.8,25.9,17.1
2880,51009,14.4,36.0,30.6,19.1
2881,51011,14.1,33.9,31.1,20.9
2882,51013,5.7,7.8,11.2,75.3
2883,51015,12.6,38.7,25.9,22.7
2884,51017,9.7,42.9,31.5,15.9
2885,51019,10.0,30.2,30.6,29.2
2886,51021,11.4,42.4,32.0,14.2
2887,51023,7.2,32.3,32.1,28.3
2888,51025,21.5,36.4,28.6,13.6
2889,51027,29.9,35.1,23.3,11.8
2890,51029,20.2,42.8,24.6,12.5
2891,51031,12.8,32.2,32.5,22.5
2892,51033,14.9,37.7,27.5,19.9
2893,51035,19.2,36.0,29.8,15.0
2894,51036,20.3,38.3,26.7,14.7
2895,51037,16.8,40.4,31.9,10.9
2896,51041,7.7,23.6,28.3,40.5
2897,51043,10.9,29.6,27.3,32.2
2898,51045,9.2,37.5,29.7,23.6
2899,51047,13.9,31.2,29.2,25.7
2900,51049,16.5,38.1,30.5,14.9
2901,51051,22.6,38.5,28.1,10.7
2902,51053,16.8,36.0,28.5,18.6
2903,51057,17.7,37.7,27.2,17.4
2904,51059,7.5,12.8,18.1,61.6
2905,51061,7.5,26.6,29.5,36.4
2906,51063,13.0,35.7,29.3,22.1
2907,51065,8.9,24.1,33.0,33.9
2908,51067,11.9,34.9,31.4,21.9
2909,51069,10.8,32.4,28.5,28.3
2910,51071,11.1,38.7,32.1,18.1
2911,51073,10.4,32.4,33.9,23.3
2912,51075,8.6,23.8,25.7,41.8
2913,51077,18.7,37.2,30.3,13.7
2914,51079,13.9,28.6,28.4,29.0
2915,51081,22.2,41.3,27.4,9.2
2916,51083,18.5,36.0,30.1,15.4
2917,51085,6.9,25.5,27.9,39.8
2918,51087,8.3,21.2,26.8,43.7
2919,51089,19.9,34.2,31.9,13.9
2920,51091,11.5,38.7,27.3,22.5
2921,51093,12.1,27.9,32.9,27.0
2922,51095,4.9,17.8,26.9,50.4
2923,51097,11.9,37.1,27.4,23.6
2924,51099,6.7,26.5,30.7,36.0
2925,51101,7.9,34.3,36.8,21.0
2926,51103,9.6,30.7,28.2,31.5
2927,51105,23.3,34.5,31.1,11.2
2928,51107,6.1,12.4,20.2,61.3
2929,51109,14.8,32.7,28.5,24.1
2930,51111,22.2,40.4,26.1,11.3
2931,51113,13.9,36.3,26.4,23.4
2932,51115,9.5,30.8,31.8,27.9
2933,51117,18.1,31.8,30.0,20.2
2934,51119,12.9,32.6,32.9,21.5
2935,51121,6.8,23.4,24.4,45.5
2936,51125,14.3,35.2,20.2,30.4
2937,51127,7.3,34.5,31.3,26.9
2938,51131,17.5,35.0,24.9,22.6
2939,51133,9.0,32.7,29.5,28.9
2940,51135,20.3,37.7,27.2,14.8
2941,51137,11.3,34.7,28.9,25.1
2942,51139,17.4,45.5,23.4,13.7
2943,51141,19.8,34.8,30.2,15.2
2944,51143,17.3,35.0,33.1,14.5
2945,51145,10.1,30.0,30.6,29.2
2946,51147,14.0,34.1,25.1,26.8
2947,51149,9.4,33.8,33.2,23.6
2948,51153,11.5,20.0,27.3,41.1
2949,51155,12.6,33.2,34.2,20.0
2950,51157,11.6,27.6,25.0,35.8
2951,51159,19.4,35.4,27.5,17.7
2952,51161,7.7,25.0,31.8,35.6
2953,51163,13.2,33.7,26.5,26.7
2954,51165,16.0,35.1,22.5,26.3
2955,51167,19.7,38.0,30.1,12.2
2956,51169,18.6,38.1,30.0,13.3
2957,51171,13.0,37.9,28.6,20.5
2958,51173,16.7,37.7,31.0,14.6
2959,51175,15.2,29.8,36.6,18.4
2960,51177,8.8,29.5,29.9,31.7
2961,51179,6.8,22.9,30.4,39.9
2962,51181,15.0,36.2,28.1,20.6
2963,51183,19.7,42.5,25.1,12.7
2964,51185,18.3,36.5,30.3,14.9
2965,51187,13.1,35.9,29.3,21.7
2966,51191,14.3,34.3,28.6,22.8
2967,51193,15.5,33.8,31.5,19.2
2968,51195,24.1,29.7,31.3,15.0
2969,51197,13.8,37.9,29.3,19.0
2970,51199,5.3,18.9,28.7,47.1
2971,51510,7.0,11.6,18.3,63.1
2972,51515,,,,
2973,51520,15.3,29.7,29.6,25.4
2974,51530,18.9,40.3,24.9,15.9
2975,51540,8.9,16.5,19.7,54.9
2976,51550,7.9,24.0,34.9,33.2
2977,51560,,,,
2978,51570,8.5,31.4,34.6,25.5
2979,51580,12.7,44.4,27.3,15.6
2980,51590,18.2,31.5,32.6,17.6
2981,51595,20.6,33.8,31.8,13.8
2982,51600,6.0,13.4,19.8,60.8
2983,51610,1.1,7.3,14.1,77.6
2984,51620,13.7,29.1,38.1,19.1
2985,51630,9.8,23.7,25.5,40.9
2986,51640,24.3,30.4,30.5,14.8
2987,51650,8.6,29.1,35.5,26.9
2988,51660,16.1,25.6,22.0,36.3
2989,51670,18.7,36.7,29.8,14.8
2990,51678,8.6,21.9,22.9,46.7
2991,51680,11.3,25.2,27.9,35.6
2992,51683,17.3,25.8,27.3,29.6
2993,51685,17.3,26.4,28.4,27.9
2994,51690,17.2,28.5,33.3,21.0
2995,51700,9.0,28.5,36.2,26.3
2996,51710,12.0,25.6,33.6,28.8
2997,51720,16.0,24.0,37.3,22.8
2998,51730,17.2,35.7,27.3,19.8
2999,51735,5.1,25.9,26.8,42.2
3000,51740,11.7,30.1,36.3,21.9
3001,51750,8.8,23.8,29.4,38.0
3002,51760,14.6,21.8,24.0,39.6
3003,51770,13.8,34.1,28.7,23.4
3004,51775,10.8,29.0,32.3,27.9
3005,51790,10.3,29.8,26.5,33.4
3006,51800,10.1,27.1,33.3,29.5
3007,51810,6.5,21.0,36.5,36.0
3008,51820,13.9,33.4,25.6,27.1
3009,51830,5.3,18.7,19.2,56.8
3010,51840,15.9,24.6,24.4,35.1
3011,53000,8.7,22.0,33.3,36.0
3012,53001,33.1,28.7,24.0,14.3
3013,53003,8.6,28.0,42.0,21.4
3014,53005,9.8,24.5,34.8,30.9
3015,53007,17.4,26.4,30.5,25.8
3016,53009,7.5,26.3,38.8,27.4
3017,53011,7.3,24.2,37.8,30.6
3018,53013,8.8,21.7,43.9,25.6
3019,53015,10.7,30.6,41.7,17.0
3020,53017,17.9,29.6,32.0,20.5
3021,53019,13.0,34.9,33.3,18.8
3022,53021,25.0,25.5,31.8,17.7
3023,53023,5.6,27.9,42.1,24.5
3024,53025,23.3,27.2,31.8,17.7
3025,53027,10.3,34.0,39.2,16.5
3026,53029,4.7,21.7,40.1,33.6
3027,53031,4.9,20.7,30.1,44.3
3028,53033,6.9,15.0,25.6,52.5
3029,53035,5.2,22.2,39.4,33.2
3030,53037,8.6,24.9,34.2,32.3
3031,53039,12.0,24.8,31.8,31.5
3032,53041,12.5,29.1,40.7,17.7
3033,53043,7.3,29.3,38.4,25.1
3034,53045,11.4,31.2,39.8,17.6
3035,53047,16.1,30.3,33.6,20.0
3036,53049,11.7,29.9,39.4,18.9
3037,53051,8.9,31.0,39.4,20.8
3038,53053,8.5,27.2,37.1,27.2
3039,53055,4.1,16.0,30.1,49.8
3040,53057,9.8,26.3,37.6,26.2
3041,53059,8.4,30.4,36.8,24.5
3042,53061,7.7,23.3,36.2,32.8
3043,53063,6.2,23.2,39.8,30.8
3044,53065,9.4,34.5,37.4,18.7
3045,53067,6.3,21.3,36.7,35.7
3046,53069,7.9,30.0,42.7,19.4
3047,53071,11.7,19.8,38.6,29.8
3048,53073,7.2,23.4,35.2,34.3
3049,53075,4.5,15.9,29.8,49.8
3050,53077,26.3,28.1,28.9,16.7
3051,54000,13.1,40.3,26.0,20.6
3052,54001,14.7,47.3,22.4,15.6
3053,54003,11.0,37.6,30.2,21.2
3054,54005,20.3,49.7,20.4,9.7
3055,54007,19.6,46.3,19.2,14.9
3056,54009,9.4,40.9,30.7,19.0
3057,54011,12.0,33.3,28.7,26.0
3058,54013,19.5,46.7,21.6,12.2
3059,54015,22.7,51.8,16.2,9.2
3060,54017,18.0,43.7,21.2,17.1
3061,54019,17.2,43.9,24.1,14.8
3062,54021,15.0,44.7,23.3,17.0
3063,54023,17.9,46.1,22.2,13.8
3064,54025,14.0,37.8,28.3,19.9
3065,54027,15.7,46.2,25.8,12.4
3066,54029,9.6,41.9,31.1,17.4
3067,54031,19.7,44.7,21.1,14.5
3068,54033,11.2,38.6,26.9,23.3
3069,54035,11.7,44.1,26.8,17.4
3070,54037,10.2,31.0,27.1,31.8
3071,54039,11.3,37.1,26.1,25.5
3072,54041,11.6,51.0,22.9,14.5
3073,54043,19.1,47.0,24.9,9.0
3074,54045,20.2,43.9,25.9,10.0
3075,54047,31.4,47.0,16.2,5.4
3076,54049,10.6,40.7,26.2,22.6
3077,54051,7.7,44.5,29.7,18.0
3078,54053,14.0,45.5,26.1,14.4
3079,54055,16.5,39.5,24.6,19.4
3080,54057,7.8,49.2,27.5,15.5
3081,54059,24.5,42.6,23.0,9.9
3082,54061,7.6,27.2,22.3,42.8
3083,54063,15.5,49.4,19.8,15.3
3084,54065,14.1,40.4,28.6,17.0
3085,54067,13.1,48.0,23.3,15.6
3086,54069,6.5,34.2,27.3,32.0
3087,54071,18.6,51.3,16.1,14.1
3088,54073,10.9,50.7,26.8,11.6
3089,54075,17.4,47.8,20.0,14.8
3090,54077,13.2,47.2,22.7,16.9
3091,54079,8.3,36.5,29.2,26.1
3092,54081,13.5,40.0,28.1,18.4
3093,54083,14.5,48.5,19.7,17.3
3094,54085,15.4,51.0,22.3,11.3
3095,54087,20.9,43.5,22.5,13.1
3096,54089,15.0,42.2,28.4,14.5
3097,54091,10.7,47.2,24.8,17.3
3098,54093,12.2,46.8,21.6,19.4
3099,54095,10.8,50.5,24.6,14.1
3100,54097,14.6,49.0,19.5,16.9
3101,54099,20.3,40.6,24.1,15.1
3102,54101,20.7,49.5,18.4,11.4
3103,54103,13.8,50.9,23.3,12.0
3104,54105,17.1,42.0,29.7,11.2
3105,54107,10.1,34.4,33.6,21.9
3106,54109,19.8,48.7,22.2,9.3
3107,55000,7.8,30.6,31.5,30.1
3108,55001,12.5,42.6,31.1,13.9
3109,55003,7.8,37.0,35.4,19.8
3110,55005,9.8,36.1,33.5,20.6
3111,55007,4.9,29.1,34.8,31.1
3112,55009,7.9,29.9,31.9,30.3
3113,55011,9.1,40.4,31.2,19.3
3114,55013,6.8,36.4,36.0,20.8
3115,55015,5.8,31.4,33.3,29.4
3116,55017,7.2,35.4,36.4,21.0
3117,55019,17.7,39.8,29.9,12.6
3118,55021,7.3,33.7,35.7,23.3
3119,55023,8.7,39.7,33.2,18.4
3120,55025,4.2,17.8,26.7,51.4
3121,55027,9.2,40.9,32.9,17.0
3122,55029,5.6,30.3,30.3,33.7
3123,55031,6.3,31.1,38.5,24.1
3124,55033,6.3,33.3,32.5,27.9
3125,55035,5.9,25.0,36.7,32.3
3126,55037,6.9,37.6,35.5,19.9
3127,55039,8.2,36.1,32.7,23.1
3128,55041,11.2,39.2,35.0,14.7
3129,55043,7.7,35.1,33.3,23.8
3130,55045,7.6,35.5,33.4,23.6
3131,55047,10.2,38.7,30.9,20.2
3132,55049,4.8,35.3,35.3,24.6
3133,55051,5.5,33.7,40.9,20.0
3134,55053,10.1,41.6,33.8,14.6
3135,55055,8.2,33.4,33.0,25.4
3136,55057,11.6,41.5,33.2,13.7
3137,55059,9.9,30.1,33.9,26.1
3138,55061,6.9,39.9,33.8,19.4
3139,55063,5.0,25.4,34.7,34.9
3140,55065,9.2,40.5,31.4,18.8
3141,55067,9.7,42.3,31.3,16.7
3142,55069,8.0,38.1,35.4,18.4
3143,55071,8.0,38.6,33.2,20.2
3144,55073,8.2,34.3,32.2,25.4
3145,55075,8.9,41.6,33.5,15.9
3146,55077,10.9,40.9,33.1,15.1
3147,55078,8.1,42.6,31.4,17.9
3148,55079,11.7,28.4,29.0,31.0
3149,55081,9.1,36.8,33.5,20.6
3150,55083,9.6,41.7,31.9,16.8
3151,55085,6.9,32.0,34.0,27.2
3152,55087,5.9,31.7,32.8,29.7
3153,55089,3.2,20.0,27.9,49.0
3154,55091,9.0,38.0,32.4,20.6
3155,55093,4.9,32.1,33.9,29.2
3156,55095,6.2,37.3,35.6,20.9
3157,55097,6.1,31.9,29.1,32.9
3158,55099,8.2,40.4,34.9,16.5
3159,55101,9.5,31.6,33.7,25.2
3160,55103,9.9,40.8,30.3,19.0
3161,55105,9.2,36.1,32.5,22.1
3162,55107,12.0,41.5,29.9,16.6
3163,55109,3.8,24.6,36.2,35.4
3164,55111,9.1,33.9,33.0,24.1
3165,55113,7.7,34.0,34.1,24.2
3166,55115,8.6,44.8,30.9,15.7
3167,55117,6.8,35.9,32.2,25.1
3168,55119,11.6,43.4,29.8,15.1
3169,55121,9.3,39.0,32.4,19.3
3170,55123,10.6,37.7,29.3,22.4
3171,55125,6.3,30.0,34.7,29.1
3172,55127,9.2,31.3,30.8,28.8
3173,55129,7.8,33.6,35.6,23.0
3174,55131,5.1,30.3,33.2,31.5
3175,55133,3.8,22.7,29.1,44.5
3176,55135,8.2,40.8,31.1,19.9
3177,55137,13.2,42.0,28.6,16.3
3178,55139,7.1,33.4,31.1,28.3
3179,55141,7.3,38.0,33.0,21.6
3180,56000,6.8,29.1,36.7,27.4
3181,56001,4.1,14.7,29.5,51.8
3182,56003,10.3,29.1,41.6,19.0
3183,56005,7.1,35.6,38.4,18.9
3184,56007,9.0,38.2,32.3,20.6
3185,56009,9.2,39.0,34.6,17.3
3186,56011,7.3,29.0,41.3,22.3
3187,56013,7.9,29.7,38.1,24.3
3188,56015,7.9,28.2,38.1,25.9
3189,56017,5.3,29.5,41.4,23.7
3190,56019,4.0,26.8,37.4,31.7
3191,56021,7.0,25.8,38.7,28.5
3192,56023,7.2,31.8,37.3,23.7
3193,56025,7.5,30.3,39.3,22.8
3194,56027,12.9,34.7,34.4,18.0
3195,56029,4.5,25.8,35.7,34.0
3196,56031,8.9,38.3,32.1,20.7
3197,56033,4.7,25.6,38.7,31.0
3198,56035,4.0,34.6,38.6,22.8
3199,56037,7.2,33.0,37.2,22.5
3200,56039,4.8,14.9,23.3,57.0
3201,56041,7.3,41.5,35.2,16.0
3202,56043,10.2,29.8,36.6,23.4
3203,56045,6.3,37.4,36.2,20.0
3204,72000,23.5,27.9,22.7,25.9
3205,72001,34.7,26.1,22.4,16.9
3206,72003,34.3,25.5,20.0,20.2
3207,72005,26.2,29.4,20.5,23.9
3208,72007,29.3,29.7,23.1,17.8
3209,72009,21.9,34.6,21.7,21.8
3210,72011,30.4,30.0,20.7,18.9
3211,72013,23.2,29.7,23.9,23.2
3212,72015,20.8,39.9,23.2,16.1
3213,72017,25.9,30.7,21.3,22.1
3214,72019,27.3,30.5,22.8,19.5
3215,72021,19.3,23.8,28.1,28.8
3216,72023,29.7,24.9,19.4,26.0
3217,72025,18.6,26.9,23.2,31.4
